receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2023-24/006594,INV/2023-24/007658,4000,12-05-2023,BANK_TRANSFER,
RCP/2023-24/006605,INV/2023-24/007672,1500,14-04-2023,UPI,
RCP/2023-24/006611,INV/2023-24/007681,4000,14-10-2023,UPI,
RCP/2023-24/006616,INV/2023-24/007686,4000,20-03-2024,UPI,
RCP/2023-24/006618,INV/2023-24/007688,2000,15-04-2023,ONLINE,
RCP/2023-24/006622,INV/2023-24/007694,4000,07-05-2023,CHEQUE,
RCP/2023-24/006624,INV/2023-24/007696,4000,09-07-2023,CHEQUE,
RCP/2023-24/006636,INV/2023-24/007711,4000,22-04-2023,ONLINE,
RCP/2023-24/006645,INV/2023-24/007721,4000,02-02-2024,UPI,
RCP/2023-24/006654,INV/2023-24/007731,4000,09-06-2023,BANK_TRANSFER,
RCP/2023-24/006656,INV/2023-24/007734,4000,16-09-2023,UPI,
RCP/2023-24/006661,INV/2023-24/007739,4000,10-02-2024,UPI,
RCP/2023-24/006662,INV/2023-24/007740,4000,15-03-2024,UPI,
RCP/2023-24/006672,INV/2023-24/007751,4000,07-08-2023,UPI,
RCP/2023-24/006676,INV/2023-24/007757,4000,13-02-2024,UPI,
RCP/2023-24/006678,INV/2023-24/007759,8000,15-04-2023,ONLINE,
RCP/2023-24/006684,INV/2023-24/007766,4000,15-05-2023,ONLINE,
RCP/2023-24/006686,INV/2023-24/007768,4000,24-07-2023,ONLINE,
RCP/2023-24/006689,INV/2023-24/007773,4000,08-12-2023,UPI,
RCP/2023-24/006693,INV/2023-24/007778,2000,21-04-2023,UPI,
RCP/2023-24/006696,INV/2023-24/007781,500,21-04-2023,UPI,
RCP/2023-24/006703,INV/2023-24/007788,4000,23-09-2023,BANK_TRANSFER,
RCP/2023-24/006709,INV/2023-24/007795,8000,24-04-2023,CASH,
RCP/2023-24/006719,INV/2023-24/007806,4000,03-09-2023,UPI,
RCP/2023-24/006728,INV/2023-24/007815,1000,23-04-2023,BANK_TRANSFER,
RCP/2023-24/006735,INV/2023-24/007822,4000,18-07-2023,UPI,
RCP/2023-24/006736,INV/2023-24/007823,4000,10-08-2023,UPI,
RCP/2023-24/006739,INV/2023-24/007826,4000,20-11-2023,CHEQUE,
RCP/2023-24/006740,INV/2023-24/007827,4000,20-12-2023,UPI,
RCP/2023-24/006747,INV/2023-24/007836,500,13-10-2023,CASH,
RCP/2023-24/006748,INV/2023-24/007837,4000,14-04-2023,CASH,
RCP/2023-24/006784,INV/2023-24/007878,4000,12-09-2023,UPI,
RCP/2023-24/006785,INV/2023-24/007879,4000,14-10-2023,UPI,
RCP/2023-24/006793,INV/2023-24/007887,1000,25-04-2023,CASH,
RCP/2023-24/006800,INV/2023-24/007894,4000,07-07-2023,CASH,
RCP/2023-24/006801,INV/2023-24/007895,4000,15-08-2023,UPI,
RCP/2023-24/006827,INV/2023-24/007924,1500,13-04-2023,CASH,
RCP/2023-24/006828,INV/2023-24/007925,500,14-04-2023,CHEQUE,
RCP/2023-24/006831,INV/2023-24/007928,4000,07-05-2023,UPI,
RCP/2023-24/006846,INV/2023-24/007944,500,11-10-2023,UPI,
RCP/2023-24/006850,INV/2023-24/007948,4000,12-07-2023,ONLINE,
RCP/2023-24/006853,INV/2023-24/007951,4000,21-10-2023,CASH,
RCP/2023-24/006856,INV/2023-24/007954,4000,13-01-2024,CASH,
RCP/2023-24/006876,INV/2023-24/007977,1000,15-04-2023,UPI,
RCP/2023-24/006887,INV/2023-24/007989,4000,14-12-2023,BANK_TRANSFER,
RCP/2023-24/006892,INV/2023-24/007997,500,25-04-2023,CASH,
RCP/2023-24/006899,INV/2023-24/008005,4000,19-10-2023,UPI,
RCP/2023-24/006906,INV/2023-24/008015,500,16-04-2023,CASH,
RCP/2023-24/006911,INV/2023-24/008020,4000,12-07-2023,BANK_TRANSFER,
RCP/2023-24/006912,INV/2023-24/008021,4000,06-08-2023,CASH,
RCP/2023-24/006919,INV/2023-24/008028,4000,17-03-2024,CASH,
RCP/2023-24/006924,INV/2023-24/008033,500,16-04-2023,CASH,
RCP/2023-24/006936,INV/2023-24/008046,4000,19-03-2024,CASH,
RCP/2023-24/006937,INV/2023-24/008048,2000,22-04-2023,CASH,
RCP/2023-24/006942,INV/2023-24/008053,4000,23-04-2023,UPI,
RCP/2023-24/006947,INV/2023-24/008058,4000,06-09-2023,CASH,
RCP/2023-24/006953,INV/2023-24/008065,8000,23-04-2023,UPI,
RCP/2023-24/006959,INV/2023-24/008071,4000,08-04-2023,UPI,
RCP/2023-24/006960,INV/2023-24/008072,4000,12-05-2023,CASH,
RCP/2023-24/006961,INV/2023-24/008073,4000,06-06-2023,UPI,
RCP/2023-24/006962,INV/2023-24/008075,4000,13-08-2023,CHEQUE,
RCP/2023-24/006974,INV/2023-24/008091,4000,06-06-2023,BANK_TRANSFER,
RCP/2023-24/006991,INV/2023-24/008109,4000,20-06-2023,UPI,
RCP/2023-24/006992,INV/2023-24/008110,4000,15-07-2023,CASH,
RCP/2023-24/007000,INV/2023-24/008118,4000,19-03-2024,UPI,
RCP/2023-24/007004,INV/2023-24/008122,1500,20-04-2023,UPI,
RCP/2023-24/007014,INV/2023-24/008134,4000,11-01-2024,CASH,
RCP/2023-24/007017,INV/2023-24/008137,8000,18-04-2023,CHEQUE,
RCP/2023-24/007025,INV/2023-24/008151,4000,19-12-2023,UPI,
RCP/2023-24/007035,INV/2023-24/008163,4000,12-06-2023,CHEQUE,
RCP/2023-24/007037,INV/2023-24/008165,4000,23-08-2023,BANK_TRANSFER,
RCP/2023-24/007045,INV/2023-24/008173,8000,25-04-2023,UPI,
RCP/2023-24/007051,INV/2023-24/008182,4000,19-07-2023,BANK_TRANSFER,
RCP/2023-24/007054,INV/2023-24/008185,4000,16-10-2023,BANK_TRANSFER,
RCP/2023-24/007055,INV/2023-24/008186,4000,04-11-2023,BANK_TRANSFER,
RCP/2023-24/007063,INV/2023-24/008194,1500,19-04-2023,UPI,
RCP/2023-24/007065,INV/2023-24/008196,500,18-10-2023,ONLINE,
RCP/2023-24/007067,INV/2023-24/008198,4000,14-05-2023,UPI,
RCP/2023-24/007072,INV/2023-24/008203,4000,14-10-2023,CASH,
RCP/2023-24/007074,INV/2023-24/008205,4000,05-12-2023,CASH,
RCP/2023-24/007076,INV/2023-24/008207,4000,13-02-2024,CASH,
RCP/2023-24/007077,INV/2023-24/008208,4000,20-03-2024,CASH,
RCP/2023-24/007078,INV/2023-24/008209,8000,24-04-2023,CASH,
RCP/2023-24/007081,INV/2023-24/008213,500,24-04-2023,UPI,
RCP/2023-24/007083,INV/2023-24/008216,4000,12-05-2023,CHEQUE,
RCP/2023-24/007091,INV/2023-24/008226,4000,06-03-2024,UPI,
RCP/2023-24/007093,INV/2023-24/008228,2000,20-04-2023,CHEQUE,
RCP/2023-24/007094,INV/2023-24/008229,1000,14-04-2023,UPI,
RCP/2023-24/007099,INV/2023-24/008235,4000,13-06-2023,BANK_TRANSFER,
RCP/2023-24/007114,INV/2023-24/008251,4000,14-04-2023,CASH,
RCP/2023-24/007117,INV/2023-24/008254,4000,05-07-2023,CASH,
RCP/2023-24/007119,INV/2023-24/008256,4000,09-09-2023,CASH,
RCP/2023-24/007127,INV/2023-24/008264,2000,25-04-2023,UPI,
RCP/2023-24/007137,INV/2023-24/008275,4000,13-10-2023,BANK_TRANSFER,
RCP/2023-24/007141,INV/2023-24/008280,4000,19-03-2024,BANK_TRANSFER,
RCP/2023-24/007142,INV/2023-24/008281,8000,24-04-2023,BANK_TRANSFER,
RCP/2023-24/007158,INV/2023-24/008298,4000,11-03-2024,BANK_TRANSFER,
RCP/2023-24/007161,INV/2023-24/008302,1500,22-04-2023,BANK_TRANSFER,
RCP/2023-24/007163,INV/2023-24/008304,500,18-10-2023,ONLINE,
RCP/2023-24/007165,INV/2023-24/008307,4000,08-06-2023,BANK_TRANSFER,
RCP/2023-24/007167,INV/2023-24/008309,4000,04-08-2023,ONLINE,
RCP/2023-24/007168,INV/2023-24/008310,4000,22-09-2023,UPI,
RCP/2023-24/007186,INV/2023-24/008329,4000,21-10-2023,ONLINE,
RCP/2023-24/007188,INV/2023-24/008332,4000,02-01-2024,BANK_TRANSFER,
RCP/2023-24/007199,INV/2023-24/008344,4000,16-07-2023,CASH,
RCP/2023-24/007200,INV/2023-24/008345,4000,09-08-2023,UPI,
RCP/2023-24/007209,INV/2023-24/008354,2000,17-04-2023,CASH,
RCP/2023-24/007210,INV/2023-24/008355,1000,22-04-2023,CHEQUE,
RCP/2023-24/007211,INV/2023-24/008357,500,13-04-2023,UPI,
RCP/2023-24/007226,INV/2023-24/008374,1500,21-04-2023,CASH,
RCP/2023-24/007228,INV/2023-24/008376,500,23-10-2023,UPI,
RCP/2023-24/007231,INV/2023-24/008379,4000,16-06-2023,UPI,
RCP/2023-24/007238,INV/2023-24/008387,4000,11-02-2024,CASH,
RCP/2023-24/007241,INV/2023-24/008390,2000,20-04-2023,UPI,
RCP/2023-24/007245,INV/2023-24/008394,500,10-10-2023,UPI,
RCP/2023-24/007251,INV/2023-24/008401,4000,12-10-2023,BANK_TRANSFER,
RCP/2023-24/007258,INV/2023-24/008409,1000,15-04-2023,CHEQUE,
RCP/2023-24/007262,INV/2023-24/008413,4000,12-04-2023,CASH,
RCP/2023-24/007267,INV/2023-24/008418,4000,11-09-2023,ONLINE,
RCP/2023-24/007268,INV/2023-24/008419,4000,21-10-2023,UPI,
RCP/2023-24/007269,INV/2023-24/008420,4000,09-11-2023,UPI,
RCP/2023-24/007275,INV/2023-24/008426,2000,15-04-2023,UPI,
RCP/2023-24/007281,INV/2023-24/008432,4000,25-05-2023,ONLINE,
RCP/2023-24/007294,INV/2023-24/008446,1500,24-04-2023,ONLINE,
RCP/2023-24/007311,INV/2023-24/008465,500,22-04-2023,UPI,
RCP/2023-24/007313,INV/2023-24/008467,4000,24-04-2023,ONLINE,
RCP/2023-24/007316,INV/2023-24/008471,4000,08-08-2023,UPI,
RCP/2023-24/007320,INV/2023-24/008478,4000,01-03-2024,UPI,
RCP/2023-24/007322,INV/2023-24/008480,2000,20-04-2023,CASH,
RCP/2023-24/007328,INV/2023-24/008487,4000,09-06-2023,CASH,
RCP/2023-24/007353,INV/2023-24/008516,2000,16-04-2023,ONLINE,
RCP/2023-24/007354,INV/2023-24/008517,1000,16-04-2023,CHEQUE,
RCP/2023-24/007358,INV/2023-24/008524,4000,23-07-2023,UPI,
RCP/2023-24/007362,INV/2023-24/008528,4000,15-11-2023,UPI,
RCP/2023-24/007364,INV/2023-24/008530,4000,15-01-2024,UPI,
RCP/2023-24/007367,INV/2023-24/008535,1000,16-04-2023,CHEQUE,
RCP/2023-24/007375,INV/2023-24/008544,4000,08-09-2023,ONLINE,
RCP/2023-24/007376,INV/2023-24/008547,4000,03-12-2023,CHEQUE,
RCP/2023-24/007379,INV/2023-24/008551,8000,14-04-2023,CASH,
RCP/2023-24/007380,INV/2023-24/008552,2000,20-04-2023,ONLINE,
RCP/2023-24/007384,INV/2023-24/008557,4000,17-04-2023,CASH,
RCP/2023-24/007389,INV/2023-24/008562,4000,23-09-2023,UPI,
RCP/2023-24/007391,INV/2023-24/008565,4000,09-12-2023,CHEQUE,
RCP/2023-24/007408,INV/2023-24/008587,8000,19-04-2023,UPI,
RCP/2023-24/007428,INV/2023-24/008609,500,22-04-2023,CASH,
RCP/2023-24/007442,INV/2023-24/008625,1000,17-04-2023,CASH,
RCP/2023-24/007446,INV/2023-24/008629,4000,13-04-2023,UPI,
RCP/2023-24/007455,INV/2023-24/008638,4000,17-01-2024,CASH,
RCP/2023-24/007457,INV/2023-24/008640,4000,11-03-2024,UPI,
RCP/2023-24/007458,INV/2023-24/008641,8000,15-04-2023,BANK_TRANSFER,
RCP/2023-24/007473,INV/2023-24/008659,8000,14-04-2023,BANK_TRANSFER,
RCP/2023-24/007489,INV/2023-24/008681,500,26-04-2023,UPI,
RCP/2023-24/007496,INV/2023-24/008690,4000,09-11-2023,CASH,
RCP/2023-24/007501,INV/2023-24/008695,8000,18-04-2023,CASH,
RCP/2023-24/007507,INV/2023-24/008701,4000,14-04-2023,CASH,
RCP/2023-24/007516,INV/2023-24/008712,4000,10-03-2024,UPI,
RCP/2023-24/007520,INV/2023-24/008716,1500,25-04-2023,UPI,
RCP/2023-24/007521,INV/2023-24/008717,500,22-04-2023,CASH,
RCP/2023-24/007522,INV/2023-24/008718,500,10-10-2023,CHEQUE,
RCP/2023-24/007531,INV/2023-24/008730,4000,04-03-2024,BANK_TRANSFER,
RCP/2023-24/007539,INV/2023-24/008739,4000,13-06-2023,CHEQUE,
RCP/2023-24/007541,INV/2023-24/008741,4000,13-08-2023,CASH,
RCP/2023-24/007543,INV/2023-24/008743,4000,05-10-2023,CASH,
RCP/2023-24/007551,INV/2023-24/008752,1500,16-04-2023,CASH,
RCP/2023-24/007572,INV/2023-24/008777,4000,11-08-2023,UPI,
RCP/2023-24/007573,INV/2023-24/008778,4000,08-09-2023,UPI,
RCP/2023-24/007577,INV/2023-24/008782,4000,11-01-2024,UPI,
RCP/2023-24/007606,INV/2023-24/008819,4000,14-02-2024,BANK_TRANSFER,
RCP/2023-24/007608,INV/2023-24/008821,8000,26-04-2023,CHEQUE,
RCP/2023-24/007614,INV/2023-24/008828,4000,17-05-2023,CASH,
RCP/2023-24/007617,INV/2023-24/008832,4000,19-09-2023,CHEQUE,
RCP/2023-24/007618,INV/2023-24/008833,4000,19-10-2023,BANK_TRANSFER,
RCP/2023-24/007630,INV/2023-24/008847,4000,09-06-2023,UPI,
RCP/2023-24/007635,INV/2023-24/008852,4000,04-11-2023,UPI,
RCP/2023-24/007640,INV/2023-24/008858,2000,16-04-2023,BANK_TRANSFER,
RCP/2023-24/007642,INV/2023-24/008860,1500,15-04-2023,UPI,
RCP/2023-24/007644,INV/2023-24/008863,4000,07-04-2023,CHEQUE,
RCP/2023-24/007645,INV/2023-24/008864,4000,17-05-2023,UPI,
RCP/2023-24/007646,INV/2023-24/008867,4000,18-08-2023,UPI,
RCP/2023-24/007649,INV/2023-24/008870,4000,22-11-2023,ONLINE,
RCP/2023-24/007650,INV/2023-24/008871,4000,16-12-2023,UPI,
RCP/2023-24/007662,INV/2023-24/008884,4000,21-07-2023,CASH,
RCP/2023-24/007671,INV/2023-24/008896,1500,15-04-2023,CASH,
RCP/2023-24/007672,INV/2023-24/008897,500,19-04-2023,UPI,
RCP/2023-24/007673,INV/2023-24/008898,500,14-10-2023,CASH,
RCP/2023-24/007676,INV/2023-24/008902,4000,17-07-2023,UPI,
RCP/2023-24/007677,INV/2023-24/008903,4000,17-08-2023,ONLINE,
RCP/2023-24/007685,INV/2023-24/008912,2000,23-04-2023,CHEQUE,
RCP/2023-24/007706,INV/2023-24/008936,4000,08-05-2023,CHEQUE,
RCP/2023-24/007708,INV/2023-24/008938,4000,17-07-2023,UPI,
RCP/2023-24/007717,INV/2023-24/008948,2000,17-04-2023,UPI,
RCP/2023-24/007734,INV/2023-24/008966,2000,13-04-2023,UPI,
RCP/2023-24/007738,INV/2023-24/008970,500,17-10-2023,CASH,
RCP/2023-24/007758,INV/2023-24/008993,4000,16-08-2023,BANK_TRANSFER,
RCP/2023-24/007760,INV/2023-24/008996,4000,07-11-2023,BANK_TRANSFER,
RCP/2023-24/007763,INV/2023-24/008999,4000,08-02-2024,UPI,
RCP/2023-24/007764,INV/2023-24/009000,4000,04-03-2024,BANK_TRANSFER,
RCP/2023-24/007775,INV/2023-24/009011,4000,19-08-2023,UPI,
RCP/2023-24/007777,INV/2023-24/009013,4000,21-10-2023,UPI,
RCP/2023-24/007781,INV/2023-24/009018,4000,21-03-2024,UPI,
RCP/2023-24/007782,INV/2023-24/009019,8000,16-04-2023,CHEQUE,
RCP/2023-24/007784,INV/2023-24/009021,1000,23-04-2023,CASH,
RCP/2023-24/007788,INV/2023-24/009025,4000,23-04-2023,CASH,
RCP/2023-24/007789,INV/2023-24/009026,4000,12-05-2023,ONLINE,
RCP/2023-24/007792,INV/2023-24/009029,4000,19-08-2023,UPI,
RCP/2023-24/007800,INV/2023-24/009037,8000,25-04-2023,CASH,
RCP/2023-24/007806,INV/2023-24/009044,4000,10-05-2023,BANK_TRANSFER,
RCP/2023-24/007807,INV/2023-24/009045,4000,18-06-2023,CASH,
RCP/2023-24/007819,INV/2023-24/009060,500,14-10-2023,CASH,
RCP/2023-24/007821,INV/2023-24/009062,4000,21-05-2023,CASH,
RCP/2023-24/007828,INV/2023-24/009071,4000,15-02-2024,BANK_TRANSFER,
RCP/2023-24/007832,INV/2023-24/009075,1000,26-04-2023,CHEQUE,
RCP/2023-24/007839,INV/2023-24/009082,4000,18-07-2023,BANK_TRANSFER,
RCP/2023-24/007844,INV/2023-24/009088,4000,16-01-2024,UPI,
RCP/2023-24/007848,INV/2023-24/009092,2000,17-04-2023,ONLINE,
RCP/2023-24/007854,INV/2023-24/009098,4000,20-05-2023,BANK_TRANSFER,
RCP/2023-24/007855,INV/2023-24/009100,4000,19-07-2023,BANK_TRANSFER,
RCP/2023-24/007858,INV/2023-24/009104,4000,13-11-2023,BANK_TRANSFER,
RCP/2023-24/007859,INV/2023-24/009105,4000,12-12-2023,CASH,
RCP/2023-24/007860,INV/2023-24/009106,4000,11-01-2024,ONLINE,
RCP/2023-24/007865,INV/2023-24/009111,1000,23-04-2023,ONLINE,
RCP/2023-24/007868,INV/2023-24/009114,500,22-10-2023,UPI,
RCP/2023-24/007876,INV/2023-24/009122,4000,19-11-2023,UPI,
RCP/2023-24/007887,INV/2023-24/009133,4000,17-04-2023,ONLINE,
RCP/2023-24/007892,INV/2023-24/009140,4000,09-11-2023,CASH,
RCP/2023-24/007899,INV/2023-24/009149,500,16-04-2023,ONLINE,
RCP/2023-24/007913,INV/2023-24/009166,1500,14-04-2023,UPI,
RCP/2023-24/007915,INV/2023-24/009168,500,17-10-2023,CASH,
RCP/2023-24/007919,INV/2023-24/009173,4000,13-08-2023,UPI,
RCP/2023-24/007921,INV/2023-24/009177,4000,11-12-2023,UPI,
RCP/2023-24/007924,INV/2023-24/009180,4000,19-03-2024,CASH,
RCP/2023-24/007929,INV/2023-24/009186,500,11-10-2023,CASH,
RCP/2023-24/007933,INV/2023-24/009192,4000,05-09-2023,UPI,
RCP/2023-24/007937,INV/2023-24/009196,4000,10-01-2024,UPI,
RCP/2023-24/007941,INV/2023-24/009201,1000,26-04-2023,BANK_TRANSFER,
RCP/2023-24/007944,INV/2023-24/009204,500,17-10-2023,BANK_TRANSFER,
RCP/2023-24/007952,INV/2023-24/009213,4000,03-12-2023,CHEQUE,
RCP/2023-24/007954,INV/2023-24/009215,4000,07-02-2024,CASH,
RCP/2023-24/007955,INV/2023-24/009216,4000,10-03-2024,CASH,
RCP/2023-24/007961,INV/2023-24/009222,500,13-10-2023,CHEQUE,
RCP/2023-24/007962,INV/2023-24/009223,4000,18-04-2023,UPI,
RCP/2023-24/007963,INV/2023-24/009225,4000,07-06-2023,ONLINE,
RCP/2023-24/007966,INV/2023-24/009228,4000,17-09-2023,CASH,
RCP/2023-24/007974,INV/2023-24/009239,500,19-04-2023,ONLINE,
RCP/2023-24/007975,INV/2023-24/009240,500,14-10-2023,ONLINE,
RCP/2024-25/007982,INV/2024-25/009249,2000,18-12-2024,UPI,
RCP/2024-25/007983,INV/2024-25/009251,2000,02-02-2025,UPI,
RCP/2024-25/007985,INV/2024-25/009254,500,24-04-2024,CASH,
RCP/2024-25/007986,INV/2024-25/009255,1000,26-04-2024,ONLINE,
RCP/2024-25/007999,INV/2024-25/009268,2000,15-02-2025,UPI,
RCP/2024-25/008004,INV/2024-25/009273,250,15-04-2024,UPI,
RCP/2024-25/008008,INV/2024-25/009277,2000,09-06-2024,BANK_TRANSFER,
RCP/2024-25/008010,INV/2024-25/009279,2000,21-08-2024,UPI,
RCP/2024-25/008012,INV/2024-25/009281,2000,20-10-2024,CASH,
RCP/2024-25/008021,INV/2024-25/009292,2000,25-04-2024,UPI,
RCP/2024-25/008022,INV/2024-25/009293,2000,08-05-2024,BANK_TRANSFER,
RCP/2024-25/008035,INV/2024-25/009308,250,17-10-2024,UPI,
RCP/2024-25/008047,INV/2024-25/009324,250,15-04-2024,BANK_TRANSFER,
RCP/2024-25/008048,INV/2024-25/009325,250,16-10-2024,CASH,
RCP/2024-25/008051,INV/2024-25/009328,2000,09-06-2024,UPI,
RCP/2024-25/008053,INV/2024-25/009330,2000,12-08-2024,BANK_TRANSFER,
RCP/2024-25/008056,INV/2024-25/009335,2000,14-01-2025,UPI,
RCP/2024-25/008059,INV/2024-25/009338,5000,24-04-2024,UPI,
RCP/2024-25/008065,INV/2024-25/009345,2000,09-06-2024,UPI,
RCP/2024-25/008067,INV/2024-25/009347,2000,11-08-2024,UPI,
RCP/2024-25/008069,INV/2024-25/009350,2000,02-11-2024,BANK_TRANSFER,
RCP/2024-25/008082,INV/2024-25/009363,2000,11-07-2024,UPI,
RCP/2024-25/008093,INV/2024-25/009375,250,15-04-2024,UPI,
RCP/2024-25/008096,INV/2024-25/009379,2000,21-06-2024,CASH,
RCP/2024-25/008100,INV/2024-25/009383,2000,21-10-2024,BANK_TRANSFER,
RCP/2024-25/008108,INV/2024-25/009393,250,19-10-2024,UPI,
RCP/2024-25/008110,INV/2024-25/009395,2000,06-05-2024,UPI,
RCP/2024-25/008112,INV/2024-25/009397,2000,10-07-2024,UPI,
RCP/2024-25/008118,INV/2024-25/009403,2000,15-01-2025,UPI,
RCP/2024-25/008121,INV/2024-25/009406,5000,20-04-2024,BANK_TRANSFER,
RCP/2024-25/008123,INV/2024-25/009409,250,26-04-2024,CASH,
RCP/2024-25/008129,INV/2024-25/009416,2000,09-09-2024,CASH,
RCP/2024-25/008139,INV/2024-25/009426,250,20-04-2024,UPI,
RCP/2024-25/008142,INV/2024-25/009430,2000,06-06-2024,CHEQUE,
RCP/2024-25/008146,INV/2024-25/009435,2000,02-11-2024,CASH,
RCP/2024-25/008149,INV/2024-25/009438,2000,19-02-2025,UPI,
RCP/2024-25/008162,INV/2024-25/009455,2000,13-02-2025,UPI,
RCP/2024-25/008168,INV/2024-25/009461,250,19-10-2024,UPI,
RCP/2024-25/008173,INV/2024-25/009468,2000,14-10-2024,UPI,
RCP/2024-25/008175,INV/2024-25/009470,2000,09-12-2024,UPI,
RCP/2024-25/008178,INV/2024-25/009474,5000,26-04-2024,UPI,
RCP/2024-25/008182,INV/2024-25/009478,250,14-10-2024,ONLINE,
RCP/2024-25/008190,INV/2024-25/009489,2000,14-02-2025,BANK_TRANSFER,
RCP/2024-25/008193,INV/2024-25/009492,500,22-04-2024,CASH,
RCP/2024-25/008194,INV/2024-25/009493,1000,17-04-2024,CASH,
RCP/2024-25/008195,INV/2024-25/009494,250,15-04-2024,ONLINE,
RCP/2024-25/008200,INV/2024-25/009499,2000,13-07-2024,CASH,
RCP/2024-25/008206,INV/2024-25/009508,5000,22-04-2024,CASH,
RCP/2024-25/008226,INV/2024-25/009533,2000,14-07-2024,UPI,
RCP/2024-25/008239,INV/2024-25/009551,2000,05-08-2024,CASH,
RCP/2024-25/008242,INV/2024-25/009554,2000,12-11-2024,CASH,
RCP/2024-25/008244,INV/2024-25/009556,2000,13-01-2025,CHEQUE,
RCP/2024-25/008259,INV/2024-25/009572,2000,19-12-2024,UPI,
RCP/2024-25/008261,INV/2024-25/009575,2000,16-03-2025,UPI,
RCP/2024-25/008264,INV/2024-25/009578,1000,24-04-2024,CASH,
RCP/2024-25/008271,INV/2024-25/009587,2000,13-10-2024,ONLINE,
RCP/2024-25/008280,INV/2024-25/009602,2000,11-08-2024,UPI,
RCP/2024-25/008282,INV/2024-25/009604,2000,11-10-2024,CASH,
RCP/2024-25/008283,INV/2024-25/009605,2000,13-11-2024,BANK_TRANSFER,
RCP/2024-25/008306,INV/2024-25/009630,250,26-04-2024,CHEQUE,
RCP/2024-25/008307,INV/2024-25/009631,250,11-10-2024,CASH,
RCP/2024-25/008309,INV/2024-25/009633,2000,25-05-2024,CASH,
RCP/2024-25/008310,INV/2024-25/009634,2000,16-06-2024,CHEQUE,
RCP/2024-25/008314,INV/2024-25/009638,2000,03-10-2024,CASH,
RCP/2024-25/008317,INV/2024-25/009641,2000,18-01-2025,CASH,
RCP/2024-25/008329,INV/2024-25/009653,2000,21-08-2024,CHEQUE,
RCP/2024-25/008335,INV/2024-25/009661,5000,22-04-2024,CASH,
RCP/2024-25/008338,INV/2024-25/009665,250,19-10-2024,UPI,
RCP/2024-25/008341,INV/2024-25/009668,2000,13-06-2024,CASH,
RCP/2024-25/008342,INV/2024-25/009669,2000,17-07-2024,UPI,
RCP/2024-25/008345,INV/2024-25/009672,2000,18-10-2024,ONLINE,
RCP/2024-25/008361,INV/2024-25/009692,2000,19-01-2025,ONLINE,
RCP/2024-25/008372,INV/2024-25/009703,2000,08-07-2024,CASH,
RCP/2024-25/008375,INV/2024-25/009706,2000,04-10-2024,CASH,
RCP/2024-25/008376,INV/2024-25/009707,2000,05-11-2024,CASH,
RCP/2024-25/008390,INV/2024-25/009724,2000,17-11-2024,ONLINE,
RCP/2024-25/008391,INV/2024-25/009726,2000,11-01-2025,CASH,
RCP/2024-25/008401,INV/2024-25/009738,2000,08-08-2024,UPI,
RCP/2024-25/008404,INV/2024-25/009742,2000,12-12-2024,CASH,
RCP/2024-25/008409,INV/2024-25/009749,250,19-04-2024,CASH,
RCP/2024-25/008414,INV/2024-25/009755,2000,19-08-2024,CASH,
RCP/2024-25/008415,INV/2024-25/009756,2000,12-09-2024,UPI,
RCP/2024-25/008426,INV/2024-25/009768,2000,06-04-2024,UPI,
RCP/2024-25/008434,INV/2024-25/009780,5000,25-04-2024,CHEQUE,
RCP/2024-25/008435,INV/2024-25/009781,500,25-04-2024,ONLINE,
RCP/2024-25/008449,INV/2024-25/009799,1000,18-04-2024,CASH,
RCP/2024-25/008450,INV/2024-25/009800,250,22-04-2024,CHEQUE,
RCP/2024-25/008456,INV/2024-25/009806,2000,24-08-2024,CASH,
RCP/2024-25/008460,INV/2024-25/009810,2000,04-12-2024,UPI,
RCP/2024-25/008464,INV/2024-25/009815,500,13-04-2024,BANK_TRANSFER,
RCP/2024-25/008472,INV/2024-25/009823,2000,07-08-2024,CHEQUE,
RCP/2024-25/008483,INV/2024-25/009836,2000,16-04-2024,ONLINE,
RCP/2024-25/008484,INV/2024-25/009837,2000,19-05-2024,CHEQUE,
RCP/2024-25/008491,INV/2024-25/009846,2000,11-02-2025,UPI,
RCP/2024-25/008496,INV/2024-25/009852,250,23-10-2024,CASH,
RCP/2024-25/008510,INV/2024-25/009870,2000,14-04-2024,CHEQUE,
RCP/2024-25/008512,INV/2024-25/009873,2000,10-07-2024,UPI,
RCP/2024-25/008517,INV/2024-25/009879,2000,08-01-2025,UPI,
RCP/2024-25/008526,INV/2024-25/009889,2000,10-06-2024,CASH,
RCP/2024-25/008537,INV/2024-25/009904,2000,24-04-2024,CASH,
RCP/2024-25/008541,INV/2024-25/009908,2000,11-08-2024,BANK_TRANSFER,
RCP/2024-25/008545,INV/2024-25/009913,2000,09-01-2025,UPI,
RCP/2024-25/008546,INV/2024-25/009914,2000,04-02-2025,BANK_TRANSFER,
RCP/2024-25/008550,INV/2024-25/009918,1000,21-04-2024,CASH,
RCP/2024-25/008552,INV/2024-25/009920,250,21-10-2024,UPI,
RCP/2024-25/008561,INV/2024-25/009930,2000,03-01-2025,CASH,
RCP/2024-25/008562,INV/2024-25/009932,2000,15-03-2025,ONLINE,
RCP/2024-25/008567,INV/2024-25/009937,250,22-10-2024,BANK_TRANSFER,
RCP/2024-25/008571,INV/2024-25/009941,2000,20-07-2024,CASH,
