invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2025-26/019986,STU0124,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2023-24/004452,STU0254,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2025-26/025197,STU0414,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/002813,STU0163,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2024-25/017541,STU0466,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2023-24/003233,STU0187,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/022643,STU0272,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2023-24/003539,STU0204,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/022258,STU0250,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2023-24/004430,STU0253,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/009430,STU0012,Tuition Fee,2000,10-06-2024,31-05-2024,2024-25
INV/2023-24/008209,STU0463,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2025-26/021529,STU0210,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2024-25/017133,STU0443,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/021604,STU0214,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2025-26/018209,STU0025,Tuition Fee,2000,11-04-2025,01-04-2025,2025-26
INV/2023-24/001550,STU0092,Tuition Fee,2000,10-06-2023,31-05-2023,2023-24
INV/2024-25/014749,STU0311,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2024-25/017651,STU0472,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/017609,STU0470,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/019649,STU0105,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2025-26/020451,STU0150,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2023-24/001638,STU0097,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2024-25/016367,STU0401,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2023-24/001753,STU0104,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2024-25/015218,STU0337,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/016140,STU0388,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2023-24/007694,STU0435,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2023-24/000718,STU0043,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/018932,STU0066,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2025-26/018402,STU0036,Tuition Fee,2000,08-10-2025,28-09-2025,2025-26
INV/2023-24/007788,STU0440,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2025-26/020273,STU0140,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2023-24/005456,STU0310,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/005820,STU0330,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/005905,STU0335,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2024-25/017252,STU0450,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2023-24/004767,STU0272,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2025-26/020816,STU0170,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/000209,STU0013,Tuition Fee,2000,09-08-2023,30-07-2023,2023-24
INV/2023-24/004525,STU0259,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2023-24/003851,STU0221,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2024-25/011481,STU0129,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2023-24/004922,STU0281,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2023-24/006420,STU0364,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2023-24/008822,STU0497,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2025-26/022477,STU0263,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2024-25/017237,STU0449,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/009985,STU0044,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/004002,STU0229,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2024-25/015000,STU0325,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2025-26/023268,STU0306,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2025-26/023056,STU0295,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2023-24/003572,STU0206,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2025-26/018555,STU0045,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2023-24/007733,STU0437,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/004102,STU0235,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2023-24/005339,STU0304,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2024-25/010851,STU0094,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2024-25/014669,STU0307,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2023-24/002966,STU0172,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2024-25/014391,STU0291,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/014847,STU0316,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/019660,STU0106,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2023-24/003042,STU0176,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2024-25/016873,STU0429,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2024-25/011631,STU0138,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2023-24/001399,STU0083,Tuition Fee,2000,09-08-2023,30-07-2023,2023-24
INV/2024-25/013101,STU0219,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2024-25/010035,STU0047,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2023-24/003582,STU0206,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2025-26/019469,STU0095,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2024-25/014907,STU0320,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2025-26/022803,STU0281,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2024-25/016305,STU0397,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/007380,STU0417,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2023-24/004275,STU0245,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2023-24/000791,STU0047,Tuition Fee,2000,07-12-2023,27-11-2023,2023-24
INV/2023-24/007112,STU0402,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2024-25/012948,STU0211,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2023-24/000416,STU0025,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2024-25/015715,STU0365,Tuition Fee,4000,10-06-2024,31-05-2024,2024-25
INV/2023-24/003840,STU0220,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2024-25/009528,STU0017,Exam Fee,250,16-04-2024,01-04-2024,2024-25
INV/2025-26/018948,STU0066,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2025-26/023209,STU0303,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2024-25/017134,STU0443,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2024-25/014873,STU0318,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2023-24/001237,STU0073,Annual Fee,5000,16-04-2023,01-04-2023,2023-24
INV/2023-24/006665,STU0377,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/014826,STU0315,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2024-25/017347,STU0455,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/023550,STU0322,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2023-24/008659,STU0488,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2025-26/025464,STU0428,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2023-24/009106,STU0513,Tuition Fee,4000,06-01-2024,27-12-2023,2023-24
INV/2024-25/012241,STU0172,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2024-25/015529,STU0354,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/020863,STU0173,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2025-26/023608,STU0325,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2024-25/013326,STU0232,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/021774,STU0223,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/015276,STU0340,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2024-25/014217,STU0281,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/022188,STU0246,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2023-24/007039,STU0398,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2023-24/003887,STU0223,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2025-26/024524,STU0376,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2024-25/009255,STU0001,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/003944,STU0226,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/006836,STU0387,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2025-26/022099,STU0242,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2023-24/003291,STU0190,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2025-26/023350,STU0311,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2025-26/019984,STU0124,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2023-24/005645,STU0321,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2025-26/020225,STU0137,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2025-26/019821,STU0115,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2023-24/006872,STU0389,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2023-24/006104,STU0346,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2023-24/005817,STU0330,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/023962,STU0345,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/007455,STU0421,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/019174,STU0079,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2024-25/009823,STU0035,Tuition Fee,2000,09-08-2024,30-07-2024,2024-25
INV/2025-26/024538,STU0377,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2024-25/016130,STU0388,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2025-26/025534,STU0432,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2025-26/021821,STU0226,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2024-25/017490,STU0463,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2023-24/001180,STU0070,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2023-24/001346,STU0080,Tuition Fee,2000,10-06-2023,31-05-2023,2023-24
INV/2023-24/001619,STU0096,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2024-25/011549,STU0133,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2023-24/000990,STU0059,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/025096,STU0408,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2024-25/014022,STU0271,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/014339,STU0288,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/003771,STU0217,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2024-25/011827,STU0149,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2024-25/012306,STU0175,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/021573,STU0212,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/013255,STU0228,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2023-24/006886,STU0390,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2024-25/012603,STU0192,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/017452,STU0461,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2025-26/022836,STU0282,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2024-25/010699,STU0086,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2024-25/014103,STU0275,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2024-25/016954,STU0433,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2025-26/021770,STU0223,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/002017,STU0119,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2023-24/002070,STU0122,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2023-24/001160,STU0069,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/018966,STU0067,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2025-26/020674,STU0162,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019871,STU0118,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2025-26/019607,STU0103,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2024-25/016119,STU0387,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/025420,STU0426,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/006725,STU0381,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/008625,STU0486,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/017505,STU0464,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/022126,STU0243,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/006081,STU0345,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2025-26/020296,STU0141,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/001555,STU0092,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2023-24/009082,STU0512,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2024-25/011809,STU0148,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2023-24/000351,STU0021,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2024-25/011815,STU0148,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2024-25/016129,STU0388,Tuition Fee,4000,10-06-2024,31-05-2024,2024-25
INV/2023-24/006915,STU0391,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/004185,STU0240,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2024-25/013399,STU0236,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2025-26/020768,STU0168,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2023-24/006505,STU0369,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2023-24/001921,STU0113,Exam Fee,250,13-10-2023,28-09-2023,2023-24
INV/2024-25/011746,STU0144,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2024-25/013623,STU0248,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/022443,STU0261,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2024-25/011687,STU0141,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2025-26/024565,STU0379,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/019441,STU0094,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2024-25/014506,STU0297,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2023-24/004844,STU0276,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/004251,STU0243,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/006681,STU0378,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/015633,STU0360,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2023-24/000796,STU0047,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/019009,STU0070,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2025-26/025521,STU0432,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/003084,STU0178,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2023-24/008829,STU0498,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2024-25/010186,STU0056,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2023-24/005239,STU0298,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2025-26/021759,STU0223,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2025-26/021306,STU0197,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/017585,STU0469,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2024-25/016906,STU0431,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2023-24/008220,STU0464,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2024-25/011026,STU0104,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2024-25/017737,STU0477,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2023-24/006922,STU0392,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2023-24/003060,STU0177,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2025-26/022427,STU0260,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2025-26/024994,STU0402,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2024-25/014047,STU0272,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2023-24/000240,STU0015,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2024-25/009463,STU0014,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2025-26/019627,STU0104,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2025-26/024911,STU0398,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2025-26/021643,STU0216,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2025-26/024727,STU0388,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2023-24/001305,STU0077,Annual Fee,5000,16-04-2023,01-04-2023,2023-24
INV/2025-26/020456,STU0150,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/003554,STU0205,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2023-24/006149,STU0349,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/006691,STU0379,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/000275,STU0017,Tuition Fee,2000,10-06-2023,31-05-2023,2023-24
INV/2024-25/016213,STU0392,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/015151,STU0333,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/005613,STU0319,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2024-25/012803,STU0203,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2025-26/024079,STU0352,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2023-24/004512,STU0258,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2025-26/019519,STU0098,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2023-24/004814,STU0275,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2024-25/016558,STU0411,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2024-25/014968,STU0323,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/011412,STU0126,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2023-24/001790,STU0106,Tuition Fee,2000,09-08-2023,30-07-2023,2023-24
INV/2024-25/009692,STU0027,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2024-25/011731,STU0143,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/007624,STU0431,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2025-26/025059,STU0406,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2025-26/023089,STU0297,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/022471,STU0262,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2023-24/004802,STU0274,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2025-26/022739,STU0277,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/017351,STU0456,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2024-25/009908,STU0040,Tuition Fee,2000,09-08-2024,30-07-2024,2024-25
INV/2024-25/017763,STU0478,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2024-25/012156,STU0167,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/022156,STU0245,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2025-26/023432,STU0316,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2024-25/016771,STU0423,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/002022,STU0119,Exam Fee,250,16-04-2023,01-04-2023,2023-24
INV/2023-24/004573,STU0261,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2025-26/023484,STU0318,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2024-25/010712,STU0087,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2024-25/015051,STU0328,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2024-25/013254,STU0228,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/020436,STU0149,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2025-26/019077,STU0074,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2025-26/022742,STU0277,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2024-25/012279,STU0174,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/016799,STU0425,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/019175,STU0079,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2023-24/006302,STU0357,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2025-26/019752,STU0111,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2024-25/015618,STU0359,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2023-24/005074,STU0289,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/011345,STU0122,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2023-24/003355,STU0194,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/024856,STU0395,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2024-25/017559,STU0467,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/019596,STU0102,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/013794,STU0258,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2024-25/014334,STU0288,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2024-25/009742,STU0030,Tuition Fee,2000,07-12-2024,27-11-2024,2024-25
INV/2023-24/002817,STU0164,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2024-25/015213,STU0337,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/005565,STU0316,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/017902,STU0006,Exam Fee,250,13-10-2025,28-09-2025,2025-26
INV/2025-26/022833,STU0282,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/017972,STU0011,Tuition Fee,2000,11-05-2025,01-05-2025,2025-26
INV/2024-25/010573,STU0079,Tuition Fee,2000,08-10-2024,28-09-2024,2024-25
INV/2025-26/022450,STU0261,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2024-25/012104,STU0164,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2023-24/002999,STU0174,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/018497,STU0041,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2024-25/012039,STU0160,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/021413,STU0203,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2024-25/010724,STU0087,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/007548,STU0426,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/009186,STU0517,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2024-25/011350,STU0122,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2023-24/006652,STU0377,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2023-24/009071,STU0511,Tuition Fee,4000,05-02-2024,26-01-2024,2023-24
INV/2024-25/011348,STU0122,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2023-24/005513,STU0313,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2023-24/006795,STU0385,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2024-25/017200,STU0447,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2025-26/024267,STU0362,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2024-25/011980,STU0157,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2023-24/005546,STU0315,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/003601,STU0207,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2024-25/009604,STU0022,Tuition Fee,2000,08-10-2024,28-09-2024,2024-25
INV/2024-25/013458,STU0239,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/004075,STU0234,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2023-24/002527,STU0148,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/023422,STU0315,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/001901,STU0112,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/023634,STU0327,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2024-25/012076,STU0162,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2024-25/011368,STU0123,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
