admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
STU0109,Midterm,MATH2,100,84.9,A,30-07-2025,2025-26
STU0241,Midterm,ENG4,100,72.2,B+,30-07-2023,2023-24
STU0211,Midterm,PE5,50,32.6,B,30-07-2025,2025-26
STU0364,Unit Test 2,ENG7,100,70.8,B+,28-10-2023,2023-24
STU0158,Midterm,PE2,50,33.4,B,30-07-2024,2024-25
STU0262,Midterm,SST5,100,86.5,A,30-07-2024,2024-25
STU0283,Unit Test 1,SST7,100,96.9,A+,31-05-2025,2025-26
STU0416,Unit Test 1,HIN9,100,56.6,C,31-05-2024,2024-25
STU0249,Unit Test 1,MATH5,100,51.3,C,31-05-2024,2024-25
STU0171,Unit Test 1,HIN3,100,83.8,A,31-05-2024,2024-25
STU0177,Midterm,SST3,100,62.1,B,30-07-2024,2024-25
STU0323,Unit Test 2,SST6,100,92.4,A+,28-10-2023,2023-24
STU0159,Unit Test 2,MATH3,100,63.3,B,28-10-2025,2025-26
STU0308,Midterm,ART7,50,34.4,B,30-07-2025,2025-26
STU0446,Unit Test 2,MATH10,100,66.6,B,28-10-2024,2024-25
STU0475,Midterm,ENG10,100,68.7,B,30-07-2024,2024-25
STU0140,Unit Test 1,SCI1,100,63.0,B,31-05-2023,2023-24
STU0149,Unit Test 1,CS2,50,33.0,B,31-05-2024,2024-25
STU0165,Midterm,ENG3,100,77.9,B+,30-07-2024,2024-25
STU0165,Midterm,SST2,100,75.0,B+,30-07-2023,2023-24
STU0472,Unit Test 1,SST9,100,57.3,C,31-05-2023,2023-24
STU0017,Unit Test 2,TELUKG,100,64.8,B,28-10-2025,2025-26
STU0262,Midterm,SCI4,100,69.4,B,30-07-2023,2023-24
STU0147,Final,MATH1,100,100.0,A+,26-01-2024,2023-24
STU0153,Final,PE3,50,37.8,B+,26-01-2026,2025-26
STU0481,Unit Test 1,PE10,50,41.8,A,31-05-2023,2023-24
STU0423,Midterm,HIN10,100,96.2,A+,30-07-2025,2025-26
STU0231,Unit Test 1,TEL5,100,57.2,C,31-05-2025,2025-26
STU0381,Final,ART9,50,40.5,A,26-01-2026,2025-26
STU0208,Unit Test 1,MATH3,100,65.4,B,31-05-2023,2023-24
STU0309,Midterm,HIN6,100,66.6,B,30-07-2024,2024-25
STU0087,Midterm,ENGUKG,100,88.7,A,30-07-2023,2023-24
STU0241,Final,CS4,50,31.7,B,26-01-2024,2023-24
STU0149,Unit Test 2,TEL2,100,95.0,A+,28-10-2024,2024-25
STU0352,Final,SST7,100,76.7,B+,26-01-2025,2024-25
STU0287,Unit Test 2,ART7,50,28.7,C,28-10-2025,2025-26
STU0420,Unit Test 2,CS10,100,71.2,B+,28-10-2025,2025-26
STU0102,Final,ENG2,100,60.4,B,26-01-2026,2025-26
STU0024,Unit Test 2,TELUKG,100,67.0,B,28-10-2025,2025-26
STU0202,Unit Test 2,SST3,100,64.6,B,28-10-2023,2023-24
STU0423,Unit Test 2,HIN9,100,79.2,B+,28-10-2024,2024-25
STU0016,Unit Test 2,TELLKG,100,31.1,F,28-10-2024,2024-25
STU0484,Midterm,SST10,100,83.3,A,30-07-2023,2023-24
STU0111,Final,HIN1,100,73.2,B+,26-01-2025,2024-25
STU0211,Unit Test 1,SST4,100,68.8,B,31-05-2024,2024-25
STU0249,Midterm,SCI5,100,64.8,B,30-07-2024,2024-25
STU0111,Unit Test 1,HINUKG,100,61.7,B,31-05-2023,2023-24
STU0320,Midterm,MATH6,100,70.7,B+,30-07-2024,2024-25
STU0282,Final,PE5,50,34.3,B,26-01-2024,2023-24
STU0087,Unit Test 1,HINUKG,100,46.4,D,31-05-2023,2023-24
STU0283,Unit Test 1,SST6,100,61.1,B,31-05-2024,2024-25
STU0470,Unit Test 2,TEL10,100,78.5,B+,28-10-2024,2024-25
STU0503,Unit Test 1,PE10,50,44.5,A,31-05-2023,2023-24
STU0132,Unit Test 1,SCI3,100,63.0,B,31-05-2025,2025-26
STU0358,Unit Test 1,CS8,100,55.4,C,31-05-2025,2025-26
STU0208,Unit Test 2,ENG5,100,64.2,B,28-10-2025,2025-26
STU0171,Unit Test 1,ENG2,100,79.1,B+,31-05-2023,2023-24
STU0446,Midterm,HIN10,100,68.9,B,30-07-2024,2024-25
STU0111,Unit Test 2,SST1,100,86.4,A,28-10-2024,2024-25
STU0357,Unit Test 2,SCI7,100,76.8,B+,28-10-2024,2024-25
STU0420,Final,PE9,50,33.5,B,26-01-2025,2024-25
STU0158,Final,HIN3,100,70.4,B+,26-01-2026,2025-26
STU0192,Final,SST3,100,83.5,A,26-01-2025,2024-25
STU0336,Unit Test 1,PE6,50,36.5,B+,31-05-2023,2023-24
STU0459,Final,SST9,100,63.7,B,26-01-2024,2023-24
STU0357,Midterm,ART7,50,31.9,B,30-07-2024,2024-25
STU0177,Unit Test 2,SCI4,100,60.8,B,28-10-2025,2025-26
STU0446,Midterm,ENG9,100,51.0,C,30-07-2023,2023-24
STU0282,Final,TEL7,100,90.9,A+,26-01-2026,2025-26
STU0184,Unit Test 2,PE3,50,43.2,A,28-10-2024,2024-25
STU0420,Unit Test 2,SST10,100,79.3,B+,28-10-2025,2025-26
STU0282,Midterm,ART7,50,23.5,D,30-07-2025,2025-26
STU0420,Unit Test 2,SCI9,100,71.4,B+,28-10-2024,2024-25
STU0177,Midterm,ENG2,100,36.8,F,30-07-2023,2023-24
STU0185,Midterm,CS3,50,41.2,A,30-07-2024,2024-25
STU0149,Midterm,TEL1,100,68.3,B,30-07-2023,2023-24
STU0384,Final,ART8,50,41.2,A,26-01-2025,2024-25
STU0278,Unit Test 1,TEL4,100,80.0,A,31-05-2023,2023-24
STU0271,Midterm,ENG4,100,70.0,B+,30-07-2023,2023-24
STU0364,Midterm,HIN7,100,68.8,B,30-07-2023,2023-24
STU0147,Midterm,CS3,50,40.6,A,30-07-2025,2025-26
STU0247,Midterm,PE4,50,16.2,F,30-07-2023,2023-24
STU0407,Final,SCI8,100,89.1,A,26-01-2024,2023-24
STU0308,Unit Test 1,MATH5,100,69.9,B,31-05-2023,2023-24
STU0323,Midterm,CS7,100,59.3,C,30-07-2024,2024-25
STU0087,Final,ENGUKG,100,71.7,B+,26-01-2024,2023-24
STU0093,Midterm,MATH1,100,74.5,B+,30-07-2024,2024-25
STU0132,Midterm,MATH1,100,56.8,C,30-07-2023,2023-24
STU0247,Final,MATH6,100,65.0,B,26-01-2026,2025-26
STU0320,Midterm,TEL7,100,77.6,B+,30-07-2025,2025-26
STU0283,Final,CS6,100,97.8,A+,26-01-2025,2024-25
STU0459,Unit Test 2,SST9,100,78.1,B+,28-10-2023,2023-24
STU0424,Unit Test 1,SCI9,100,59.9,C,31-05-2024,2024-25
STU0381,Unit Test 2,CS8,100,67.1,B,28-10-2024,2024-25
STU0352,Midterm,SCI6,100,88.4,A,30-07-2023,2023-24
STU0278,Final,MATH6,100,91.2,A+,26-01-2026,2025-26
STU0282,Unit Test 1,PE7,50,33.1,B,31-05-2025,2025-26
STU0390,Final,TEL7,100,86.4,A,26-01-2024,2023-24
STU0192,Unit Test 2,TEL4,100,71.9,B+,28-10-2025,2025-26
STU0093,Final,PE2,50,46.1,A+,26-01-2026,2025-26
STU0323,Unit Test 1,ART7,50,19.2,F,31-05-2024,2024-25
STU0200,Final,TEL4,100,57.3,C,26-01-2026,2025-26
STU0158,Midterm,TEL2,100,72.1,B+,30-07-2024,2024-25
STU0360,Unit Test 2,ENG6,100,77.3,B+,28-10-2023,2023-24
STU0308,Midterm,TEL7,100,85.2,A,30-07-2025,2025-26
STU0357,Unit Test 1,TEL8,100,100.0,A+,31-05-2025,2025-26
STU0202,Unit Test 1,CS4,50,24.5,D,31-05-2024,2024-25
STU0416,Midterm,TEL8,100,37.6,F,30-07-2023,2023-24
STU0356,Unit Test 1,MATH6,100,83.0,A,31-05-2023,2023-24
STU0132,Final,HIN3,100,81.6,A,26-01-2026,2025-26
STU0416,Unit Test 1,SCI9,100,100.0,A+,31-05-2024,2024-25
STU0472,Unit Test 2,ART10,50,34.5,B,28-10-2024,2024-25
STU0423,Unit Test 2,ENG9,100,95.5,A+,28-10-2024,2024-25
STU0364,Midterm,SST8,100,55.5,C,30-07-2024,2024-25
STU0202,Unit Test 1,SST5,100,96.9,A+,31-05-2025,2025-26
STU0153,Midterm,HIN1,100,76.9,B+,30-07-2023,2023-24
STU0320,Final,SST5,100,90.9,A+,26-01-2024,2023-24
STU0366,Midterm,PE9,50,36.9,B+,30-07-2025,2025-26
STU0439,Unit Test 1,HIN8,100,100.0,A+,31-05-2023,2023-24
STU0359,Unit Test 1,SCI7,100,69.9,B,31-05-2024,2024-25
STU0328,Final,TEL6,100,89.4,A,26-01-2024,2023-24
STU0102,Midterm,TEL2,100,98.0,A+,30-07-2025,2025-26
STU0147,Midterm,HIN1,100,81.3,A,30-07-2023,2023-24
STU0278,Unit Test 1,ENG4,100,59.9,C,31-05-2023,2023-24
STU0155,Unit Test 2,SCI2,100,91.7,A+,28-10-2024,2024-25
STU0278,Unit Test 1,SCI6,100,54.0,C,31-05-2025,2025-26
STU0366,Unit Test 1,TEL9,100,86.7,A,31-05-2025,2025-26
STU0165,Final,ENG3,100,80.8,A,26-01-2025,2024-25
STU0338,Final,HIN8,100,57.1,C,26-01-2026,2025-26
STU0497,Unit Test 1,ENG10,100,53.6,C,31-05-2023,2023-24
STU0008,Final,ARTNursery,50,40.2,A,26-01-2024,2023-24
STU0147,Unit Test 1,MATH3,100,76.5,B+,31-05-2025,2025-26
STU0277,Midterm,SCI6,100,77.4,B+,30-07-2025,2025-26
STU0309,Midterm,MATH7,100,76.1,B+,30-07-2025,2025-26
STU0470,Unit Test 2,ENG9,100,61.7,B,28-10-2023,2023-24
STU0262,Final,SST6,100,76.7,B+,26-01-2026,2025-26
STU0332,Unit Test 1,PE7,50,49.2,A+,31-05-2024,2024-25
STU0139,Unit Test 2,MATH3,100,100.0,A+,28-10-2025,2025-26
STU0390,Unit Test 2,SCI7,100,56.5,C,28-10-2023,2023-24
STU0513,Unit Test 1,TEL10,100,47.3,D,31-05-2023,2023-24
STU0444,Midterm,PE9,50,42.2,A,30-07-2023,2023-24
STU0231,Unit Test 2,ENG4,100,68.8,B,28-10-2024,2024-25
STU0384,Midterm,PE9,50,42.4,A,30-07-2025,2025-26
STU0024,Unit Test 2,EVSNursery,100,70.5,B+,28-10-2023,2023-24
STU0249,Final,ENG5,100,47.6,D,26-01-2025,2024-25
STU0328,Unit Test 2,HIN6,100,71.1,B+,28-10-2023,2023-24
STU0407,Final,SST10,100,86.8,A,26-01-2026,2025-26
STU0282,Final,CS5,50,42.8,A,26-01-2024,2023-24
STU0359,Unit Test 1,CS7,100,94.5,A+,31-05-2024,2024-25
STU0192,Unit Test 2,SST2,100,91.9,A+,28-10-2023,2023-24
STU0211,Unit Test 2,SST4,100,79.6,B+,28-10-2024,2024-25
STU0149,Unit Test 2,MATH3,100,90.2,A+,28-10-2025,2025-26
STU0093,Final,HINUKG,100,90.9,A+,26-01-2024,2023-24
STU0359,Unit Test 2,MATH8,100,75.2,B+,28-10-2025,2025-26
STU0200,Unit Test 1,CS4,50,34.2,B,31-05-2025,2025-26
STU0381,Unit Test 1,SST8,100,87.8,A,31-05-2024,2024-25
STU0308,Unit Test 1,TEL7,100,54.4,C,31-05-2025,2025-26
STU0481,Final,HIN10,100,55.7,C,26-01-2024,2023-24
STU0300,Midterm,ENG5,100,89.6,A,30-07-2023,2023-24
STU0358,Final,ENG7,100,100.0,A+,26-01-2025,2024-25
STU0320,Unit Test 1,SCI5,100,93.2,A+,31-05-2023,2023-24
STU0320,Final,MATH6,100,82.8,A,26-01-2025,2024-25
STU0338,Midterm,SCI8,100,42.6,D,30-07-2025,2025-26
STU0088,Final,MATH1,100,69.5,B,26-01-2025,2024-25
STU0262,Unit Test 2,SCI4,100,70.7,B+,28-10-2023,2023-24
STU0391,Midterm,MATH8,100,80.3,A,30-07-2024,2024-25
STU0323,Unit Test 1,ENG6,100,98.6,A+,31-05-2023,2023-24
STU0497,Final,HIN10,100,95.0,A+,26-01-2024,2023-24
STU0446,Unit Test 1,MATH9,100,73.1,B+,31-05-2023,2023-24
STU0249,Midterm,SCI6,100,77.4,B+,30-07-2025,2025-26
STU0287,Final,PE7,50,47.3,A+,26-01-2026,2025-26
STU0420,Final,HIN8,100,95.3,A+,26-01-2024,2023-24
STU0050,Midterm,MATHUKG,100,86.3,A,30-07-2024,2024-25
STU0304,Unit Test 1,PE5,50,45.5,A+,31-05-2023,2023-24
STU0231,Unit Test 2,ENG5,100,64.5,B,28-10-2025,2025-26
STU0247,Unit Test 1,ENG5,100,51.4,C,31-05-2024,2024-25
STU0423,Unit Test 1,HIN8,100,57.4,C,31-05-2023,2023-24
STU0360,Midterm,SCI8,100,77.2,B+,30-07-2025,2025-26
STU0323,Unit Test 2,MATH8,100,56.2,C,28-10-2025,2025-26
STU0165,Midterm,PE4,50,46.9,A+,30-07-2025,2025-26
STU0111,Midterm,TEL1,100,55.4,C,30-07-2024,2024-25
STU0416,Midterm,TEL9,100,72.7,B+,30-07-2024,2024-25
STU0358,Midterm,ENG8,100,56.4,C,30-07-2025,2025-26
STU0301,Unit Test 2,SST6,100,77.7,B+,28-10-2024,2024-25
STU0441,Unit Test 2,SCI9,100,75.7,B+,28-10-2023,2023-24
STU0338,Final,TEL8,100,63.6,B,26-01-2026,2025-26
STU0364,Final,SST7,100,74.2,B+,26-01-2024,2023-24
STU0366,Unit Test 2,MATH8,100,69.6,B,28-10-2024,2024-25
STU0165,Unit Test 2,SCI3,100,90.6,A+,28-10-2024,2024-25
STU0037,Unit Test 1,HINLKG,100,67.0,B,31-05-2024,2024-25
STU0016,Final,EVSNursery,100,86.3,A,26-01-2024,2023-24
STU0159,Final,SCI1,100,81.2,A,26-01-2024,2023-24
STU0139,Unit Test 2,CS2,50,28.1,C,28-10-2024,2024-25
STU0300,Final,CS5,50,31.1,B,26-01-2024,2023-24
STU0301,Unit Test 1,ART7,50,39.5,B+,31-05-2025,2025-26
STU0065,Unit Test 2,HINUKG,100,55.0,C,28-10-2024,2024-25
STU0016,Unit Test 1,TELNursery,100,80.3,A,31-05-2023,2023-24
STU0475,Midterm,ART9,50,31.5,B,30-07-2023,2023-24
STU0360,Unit Test 1,TEL6,100,85.2,A,31-05-2023,2023-24
STU0109,Unit Test 1,MATH2,100,68.5,B,31-05-2025,2025-26
STU0390,Midterm,CS7,100,72.5,B+,30-07-2023,2023-24
STU0277,Midterm,ENG5,100,60.4,B,30-07-2024,2024-25
STU0357,Unit Test 1,MATH7,100,58.5,C,31-05-2024,2024-25
STU0211,Unit Test 1,PE5,50,39.4,B+,31-05-2025,2025-26
STU0149,Final,TEL2,100,65.6,B,26-01-2025,2024-25
STU0208,Unit Test 2,PE4,50,30.0,B,28-10-2024,2024-25
STU0247,Midterm,SCI5,100,88.0,A,30-07-2024,2024-25
STU0356,Unit Test 1,MATH8,100,81.0,A,31-05-2025,2025-26
STU0065,Midterm,TELLKG,100,82.9,A,30-07-2023,2023-24
STU0287,Unit Test 1,PE7,50,27.5,C,31-05-2025,2025-26
STU0247,Final,ENG5,100,70.1,B+,26-01-2025,2024-25
STU0420,Unit Test 1,SST8,100,80.9,A,31-05-2023,2023-24
STU0211,Unit Test 1,CS5,50,33.5,B,31-05-2025,2025-26
STU0390,Midterm,SST7,100,62.2,B,30-07-2023,2023-24
STU0472,Final,ART9,50,32.3,B,26-01-2024,2023-24
STU0024,Final,EVSUKG,100,95.8,A+,26-01-2026,2025-26
STU0132,Midterm,SST1,100,57.0,C,30-07-2023,2023-24
STU0446,Unit Test 1,HIN9,100,70.0,B+,31-05-2023,2023-24
STU0509,Unit Test 1,SCI10,100,46.1,D,31-05-2023,2023-24
STU0102,Unit Test 2,TEL2,100,70.5,B+,28-10-2025,2025-26
STU0189,Unit Test 1,CS2,50,29.6,C,31-05-2023,2023-24
STU0351,Final,PE6,50,32.1,B,26-01-2024,2023-24
STU0050,Unit Test 1,EVSLKG,100,91.8,A+,31-05-2023,2023-24
STU0095,Midterm,MATH1,100,55.6,C,30-07-2024,2024-25
STU0202,Midterm,ENG5,100,69.4,B,30-07-2025,2025-26
STU0093,Unit Test 1,MATHUKG,100,70.1,B+,31-05-2023,2023-24
STU0200,Final,CS4,50,28.3,C,26-01-2026,2025-26
STU0424,Midterm,SCI10,100,53.9,C,30-07-2025,2025-26
STU0320,Final,CS5,50,49.7,A+,26-01-2024,2023-24
STU0332,Midterm,SCI8,100,79.3,B+,30-07-2025,2025-26
STU0332,Unit Test 1,SCI6,100,65.1,B,31-05-2023,2023-24
STU0095,Unit Test 1,CS1,50,37.9,B+,31-05-2024,2024-25
STU0008,Final,HINUKG,100,94.2,A+,26-01-2026,2025-26
STU0384,Unit Test 1,ART9,50,37.5,B+,31-05-2025,2025-26
STU0200,Unit Test 2,CS2,50,49.8,A+,28-10-2023,2023-24
STU0088,Unit Test 2,CS1,50,39.0,B+,28-10-2024,2024-25
STU0107,Final,HIN1,100,94.4,A+,26-01-2025,2024-25
STU0444,Midterm,CS9,100,46.2,D,30-07-2023,2023-24
STU0357,Unit Test 2,CS6,100,64.6,B,28-10-2023,2023-24
STU0247,Final,SCI6,100,48.7,D,26-01-2026,2025-26
STU0088,Final,CS2,50,45.3,A+,26-01-2026,2025-26
STU0282,Midterm,TEL6,100,56.6,C,30-07-2024,2024-25
STU0497,Unit Test 2,MATH10,100,89.0,A,28-10-2023,2023-24
STU0008,Midterm,MATHLKG,100,72.7,B+,30-07-2024,2024-25
STU0149,Final,SCI2,100,62.3,B,26-01-2025,2024-25
STU0328,Unit Test 1,MATH6,100,68.2,B,31-05-2023,2023-24
STU0301,Unit Test 2,ENG5,100,74.3,B+,28-10-2023,2023-24
STU0459,Midterm,SCI9,100,73.6,B+,30-07-2023,2023-24
STU0364,Midterm,TEL8,100,50.0,C,30-07-2024,2024-25
STU0513,Midterm,ART10,50,33.4,B,30-07-2023,2023-24
STU0470,Midterm,SST9,100,66.2,B,30-07-2023,2023-24
STU0420,Midterm,MATH10,100,70.9,B+,30-07-2025,2025-26
STU0416,Unit Test 2,CS10,100,53.0,C,28-10-2025,2025-26
STU0231,Unit Test 2,PE3,50,36.9,B+,28-10-2023,2023-24
STU0320,Unit Test 1,HIN7,100,100.0,A+,31-05-2025,2025-26
STU0336,Final,TEL8,100,81.9,A,26-01-2026,2025-26
STU0211,Final,MATH5,100,97.4,A+,26-01-2026,2025-26
STU0149,Midterm,ENG2,100,42.4,D,30-07-2024,2024-25
STU0132,Midterm,CS2,50,34.3,B,30-07-2024,2024-25
STU0364,Unit Test 2,ART9,50,21.4,D,28-10-2025,2025-26
STU0093,Unit Test 1,HINUKG,100,53.7,C,31-05-2023,2023-24
STU0441,Midterm,PE10,50,40.2,A,30-07-2024,2024-25
STU0185,Unit Test 2,HIN4,100,89.9,A,28-10-2025,2025-26
STU0158,Unit Test 1,SCI2,100,90.1,A+,31-05-2024,2024-25
STU0249,Midterm,HIN5,100,64.5,B,30-07-2024,2024-25
STU0200,Unit Test 2,HIN2,100,58.9,C,28-10-2023,2023-24
STU0196,Unit Test 2,HIN3,100,55.8,C,28-10-2024,2024-25
STU0271,Unit Test 2,ENG6,100,58.7,C,28-10-2025,2025-26
STU0465,Final,PE9,50,35.1,B+,26-01-2024,2023-24
STU0278,Midterm,SCI4,100,62.2,B,30-07-2023,2023-24
STU0308,Final,HIN5,100,78.3,B+,26-01-2024,2023-24
STU0416,Midterm,HIN9,100,72.7,B+,30-07-2024,2024-25
STU0456,Unit Test 2,TEL9,100,67.4,B,28-10-2023,2023-24
STU0360,Final,MATH7,100,62.1,B,26-01-2025,2024-25
STU0384,Midterm,SCI7,100,47.0,D,30-07-2023,2023-24
STU0008,Unit Test 1,ARTNursery,50,30.3,B,31-05-2023,2023-24
STU0159,Midterm,ENG3,100,73.3,B+,30-07-2025,2025-26
STU0472,Midterm,HIN10,100,64.3,B,30-07-2024,2024-25
STU0352,Final,HIN6,100,87.1,A,26-01-2024,2023-24
STU0301,Unit Test 1,SCI6,100,39.4,F,31-05-2024,2024-25
STU0407,Final,MATH8,100,54.7,C,26-01-2024,2023-24
STU0231,Final,SST3,100,88.0,A,26-01-2024,2023-24
STU0095,Final,SCI1,100,81.0,A,26-01-2025,2024-25
STU0309,Unit Test 2,SCI7,100,61.8,B,28-10-2025,2025-26
STU0200,Unit Test 2,HIN3,100,76.1,B+,28-10-2024,2024-25
STU0439,Final,TEL9,100,93.5,A+,26-01-2025,2024-25
STU0332,Midterm,PE6,50,29.5,C,30-07-2023,2023-24
STU0202,Midterm,PE3,50,24.2,D,30-07-2023,2023-24
STU0506,Midterm,PE10,50,39.4,B+,30-07-2023,2023-24
STU0441,Final,ART9,50,43.2,A,26-01-2024,2023-24
STU0241,Final,PE5,50,42.4,A,26-01-2025,2024-25
STU0171,Midterm,HIN4,100,72.6,B+,30-07-2025,2025-26
STU0481,Final,PE10,50,30.6,B,26-01-2024,2023-24
STU0065,Unit Test 2,MATHLKG,100,76.6,B+,28-10-2023,2023-24
STU0300,Final,SST7,100,58.0,C,26-01-2026,2025-26
STU0278,Midterm,CS6,100,86.9,A,30-07-2025,2025-26
STU0249,Unit Test 2,SCI4,100,79.8,B+,28-10-2023,2023-24
STU0192,Unit Test 1,TEL2,100,68.9,B,31-05-2023,2023-24
STU0465,Final,SCI10,100,88.4,A,26-01-2025,2024-25
STU0249,Unit Test 1,SCI6,100,84.9,A,31-05-2025,2025-26
STU0459,Unit Test 2,SST10,100,62.7,B,28-10-2024,2024-25
STU0338,Unit Test 1,HIN6,100,90.5,A+,31-05-2023,2023-24
STU0391,Midterm,TEL9,100,75.4,B+,30-07-2025,2025-26
STU0262,Unit Test 1,SCI6,100,48.3,D,31-05-2025,2025-26
STU0439,Final,HIN8,100,69.6,B,26-01-2024,2023-24
STU0423,Unit Test 1,MATH10,100,71.2,B+,31-05-2025,2025-26
STU0149,Final,CS1,50,24.5,D,26-01-2024,2023-24
STU0352,Unit Test 2,ENG8,100,64.6,B,28-10-2025,2025-26
STU0200,Final,SST3,100,40.2,D,26-01-2025,2024-25
STU0308,Unit Test 2,ENG7,100,59.7,C,28-10-2025,2025-26
STU0192,Midterm,HIN2,100,75.4,B+,30-07-2023,2023-24
STU0336,Final,MATH8,100,70.4,B+,26-01-2026,2025-26
STU0097,Unit Test 1,SST1,100,88.1,A,31-05-2024,2024-25
STU0184,Midterm,TEL2,100,39.3,F,30-07-2023,2023-24
STU0366,Unit Test 1,SCI8,100,83.6,A,31-05-2024,2024-25
STU0441,Midterm,CS9,100,62.4,B,30-07-2023,2023-24
STU0087,Unit Test 2,PE2,50,24.6,D,28-10-2025,2025-26
STU0095,Midterm,CS2,50,30.7,B,30-07-2025,2025-26
STU0446,Unit Test 2,PE9,50,36.3,B+,28-10-2023,2023-24
STU0439,Midterm,TEL8,100,79.5,B+,30-07-2023,2023-24
STU0287,Midterm,TEL6,100,58.1,C,30-07-2024,2024-25
STU0109,Final,MATHUKG,100,80.8,A,26-01-2024,2023-24
STU0416,Final,SCI9,100,86.6,A,26-01-2025,2024-25
STU0271,Midterm,SST5,100,71.0,B+,30-07-2024,2024-25
STU0231,Midterm,SCI4,100,67.8,B,30-07-2024,2024-25
STU0024,Midterm,ARTUKG,50,24.3,D,30-07-2025,2025-26
STU0301,Unit Test 2,PE5,50,45.5,A+,28-10-2023,2023-24
STU0202,Midterm,SST5,100,59.3,C,30-07-2025,2025-26
STU0231,Midterm,SST4,100,69.3,B,30-07-2024,2024-25
STU0366,Unit Test 2,SST8,100,80.0,A,28-10-2024,2024-25
STU0356,Unit Test 2,MATH7,100,64.9,B,28-10-2024,2024-25
STU0456,Midterm,PE10,50,38.7,B+,30-07-2024,2024-25
STU0497,Final,SCI10,100,45.1,D,26-01-2024,2023-24
STU0109,Midterm,EVSUKG,100,71.1,B+,30-07-2023,2023-24
STU0140,Unit Test 2,HIN3,100,53.7,C,28-10-2025,2025-26
STU0352,Unit Test 1,HIN8,100,100.0,A+,31-05-2025,2025-26
STU0309,Unit Test 1,SCI5,100,84.7,A,31-05-2023,2023-24
STU0472,Unit Test 1,SCI10,100,18.9,F,31-05-2024,2024-25
STU0283,Unit Test 1,ENG6,100,56.4,C,31-05-2024,2024-25
STU0472,Unit Test 1,MATH9,100,77.4,B+,31-05-2023,2023-24
STU0515,Midterm,HIN10,100,70.3,B+,30-07-2023,2023-24
STU0338,Unit Test 2,HIN6,100,74.1,B+,28-10-2023,2023-24
STU0358,Unit Test 1,SST7,100,100.0,A+,31-05-2024,2024-25
STU0149,Final,SCI3,100,60.9,B,26-01-2026,2025-26
STU0171,Midterm,SST4,100,71.3,B+,30-07-2025,2025-26
STU0277,Midterm,SST6,100,86.5,A,30-07-2025,2025-26
STU0384,Unit Test 1,CS8,100,56.3,C,31-05-2024,2024-25
STU0444,Final,MATH9,100,62.7,B,26-01-2024,2023-24
STU0132,Final,MATH2,100,78.5,B+,26-01-2025,2024-25
STU0332,Unit Test 1,SST7,100,64.9,B,31-05-2024,2024-25
STU0017,Unit Test 2,ENGLKG,100,66.1,B,28-10-2024,2024-25
STU0391,Midterm,MATH7,100,73.8,B+,30-07-2023,2023-24
STU0441,Midterm,SST10,100,49.9,D,30-07-2024,2024-25
STU0497,Midterm,SCI10,100,74.5,B+,30-07-2023,2023-24
STU0278,Unit Test 2,ART6,50,24.6,D,28-10-2025,2025-26
STU0147,Final,TEL2,100,67.3,B,26-01-2025,2024-25
STU0073,Midterm,EVSLKG,100,92.5,A+,30-07-2023,2023-24
STU0359,Midterm,TEL7,100,73.6,B+,30-07-2024,2024-25
STU0390,Final,ART8,50,36.2,B+,26-01-2025,2024-25
STU0424,Unit Test 1,ART9,50,37.4,B+,31-05-2024,2024-25
STU0073,Midterm,MATH1,100,60.6,B,30-07-2025,2025-26
STU0390,Final,ENG8,100,61.3,B,26-01-2025,2024-25
STU0097,Unit Test 2,PE2,50,33.8,B,28-10-2025,2025-26
STU0390,Unit Test 2,ENG9,100,44.2,D,28-10-2025,2025-26
STU0503,Unit Test 2,TEL10,100,64.6,B,28-10-2023,2023-24
STU0358,Unit Test 2,ENG8,100,48.9,D,28-10-2025,2025-26
STU0358,Unit Test 2,SST7,100,60.7,B,28-10-2024,2024-25
STU0016,Final,TELNursery,100,57.8,C,26-01-2024,2023-24
STU0277,Final,TEL5,100,92.6,A+,26-01-2025,2024-25
STU0357,Unit Test 1,SST6,100,89.0,A,31-05-2023,2023-24
STU0364,Midterm,MATH8,100,64.9,B,30-07-2024,2024-25
STU0351,Final,ENG8,100,58.0,C,26-01-2026,2025-26
STU0200,Midterm,TEL4,100,64.6,B,30-07-2025,2025-26
STU0211,Final,ENG5,100,67.6,B,26-01-2026,2025-26
STU0444,Unit Test 2,CS10,100,56.7,C,28-10-2024,2024-25
STU0351,Midterm,SST8,100,87.5,A,30-07-2025,2025-26
STU0189,Final,MATH2,100,63.2,B,26-01-2024,2023-24
STU0391,Unit Test 2,HIN7,100,71.8,B+,28-10-2023,2023-24
STU0420,Unit Test 1,ART9,50,33.8,B,31-05-2024,2024-25
STU0192,Final,CS2,50,28.9,C,26-01-2024,2023-24
STU0407,Midterm,PE10,50,34.3,B,30-07-2025,2025-26
STU0139,Unit Test 1,TEL2,100,61.4,B,31-05-2024,2024-25
STU0465,Unit Test 1,ENG9,100,50.1,C,31-05-2023,2023-24
STU0277,Midterm,PE4,50,39.9,B+,30-07-2023,2023-24
STU0391,Unit Test 1,ART8,50,30.7,B,31-05-2024,2024-25
STU0356,Unit Test 2,SST8,100,67.7,B,28-10-2025,2025-26
STU0359,Midterm,ENG8,100,75.1,B+,30-07-2025,2025-26
