admission_number,date,status,remarks
STU0275,15-07-2024,PRESENT,
STU0105,21-05-2024,PRESENT,
STU0367,20-02-2026,PRESENT,
STU0086,29-01-2024,PRESENT,
STU0347,13-06-2023,PRESENT,
STU0166,26-09-2023,PRESENT,
STU0452,03-12-2024,PRESENT,
STU0332,02-02-2026,PRESENT,
STU0486,30-11-2023,LEAVE,Family function
STU0336,04-06-2025,PRESENT,
STU0349,13-02-2024,HALF_DAY,
STU0079,03-10-2023,HALF_DAY,
STU0057,06-01-2024,PRESENT,
STU0324,09-01-2026,PRESENT,
STU0166,01-03-2024,PRESENT,
STU0209,16-12-2025,PRESENT,
STU0432,09-01-2026,LATE,
STU0303,01-08-2024,ABSENT,Family event
STU0147,01-02-2024,ABSENT,Sick
STU0338,06-02-2025,PRESENT,
STU0023,19-04-2025,PRESENT,
STU0112,19-11-2024,PRESENT,
STU0071,03-06-2025,PRESENT,
STU0166,08-07-2023,LATE,
STU0055,30-04-2025,LATE,
STU0311,02-02-2026,PRESENT,
STU0217,09-01-2026,PRESENT,
STU0026,10-12-2024,PRESENT,
STU0110,01-07-2024,PRESENT,
STU0450,12-12-2023,PRESENT,
STU0055,12-05-2025,PRESENT,
STU0078,02-01-2026,PRESENT,
STU0230,07-06-2023,PRESENT,
STU0053,05-09-2025,ABSENT,Family event
STU0311,14-06-2025,PRESENT,
STU0052,29-01-2024,PRESENT,
STU0185,29-05-2024,PRESENT,
STU0316,24-04-2023,PRESENT,
STU0256,30-10-2025,PRESENT,
STU0347,05-02-2024,PRESENT,
STU0016,16-05-2024,PRESENT,
STU0216,19-03-2024,LEAVE,
STU0039,19-04-2025,PRESENT,
STU0147,12-04-2025,PRESENT,
STU0324,12-03-2024,PRESENT,
STU0010,29-05-2024,PRESENT,
STU0212,12-05-2025,PRESENT,
STU0188,02-01-2026,PRESENT,
STU0325,26-11-2024,PRESENT,
STU0324,17-07-2023,ABSENT,Not informed
STU0136,30-04-2025,PRESENT,
STU0209,28-08-2025,PRESENT,
STU0207,15-03-2025,PRESENT,
STU0086,15-03-2024,PRESENT,
STU0298,12-03-2024,PRESENT,
STU0382,19-12-2023,PRESENT,
STU0332,10-01-2026,PRESENT,
STU0071,02-02-2026,PRESENT,
STU0078,29-10-2025,PRESENT,
STU0016,30-09-2024,PRESENT,
STU0349,07-06-2023,LEAVE,
STU0357,15-03-2024,PRESENT,
STU0382,24-06-2023,PRESENT,
STU0357,01-11-2024,PRESENT,
STU0246,30-04-2025,PRESENT,
STU0256,05-01-2026,PRESENT,
STU0478,19-12-2023,PRESENT,
STU0485,30-11-2023,HALF_DAY,
STU0023,03-06-2025,LATE,
STU0342,20-02-2025,PRESENT,
STU0485,26-09-2023,PRESENT,
STU0430,30-10-2025,PRESENT,
STU0429,02-06-2025,PRESENT,
STU0256,05-09-2025,PRESENT,
STU0430,10-01-2026,HALF_DAY,
STU0216,12-01-2026,PRESENT,
STU0209,19-02-2026,HALF_DAY,
STU0039,09-07-2025,PRESENT,
STU0101,28-08-2024,PRESENT,
STU0357,06-07-2024,LEAVE,Family function
STU0274,12-03-2024,LATE,
STU0316,14-04-2023,PRESENT,
STU0380,02-02-2026,PRESENT,
STU0136,10-09-2025,PRESENT,
STU0111,13-02-2024,PRESENT,
STU0140,05-02-2024,LATE,
STU0286,30-10-2025,ABSENT,Sick
STU0509,31-07-2023,PRESENT,
STU0450,08-02-2024,PRESENT,
STU0370,29-01-2024,PRESENT,
STU0152,20-02-2026,ABSENT,Not informed
STU0033,14-07-2025,PRESENT,
STU0286,12-04-2025,PRESENT,
STU0101,15-10-2024,PRESENT,
STU0356,24-04-2023,PRESENT,
STU0216,09-12-2023,PRESENT,
STU0105,31-07-2024,PRESENT,
STU0053,03-06-2025,PRESENT,
STU0270,16-05-2024,PRESENT,
STU0477,27-04-2023,PRESENT,
STU0211,26-09-2023,PRESENT,
STU0324,08-01-2026,PRESENT,
STU0361,03-06-2023,ABSENT,Not informed
STU0073,19-11-2024,PRESENT,
STU0298,19-06-2023,PRESENT,
STU0272,05-09-2025,PRESENT,
STU0324,09-11-2023,PRESENT,
STU0100,05-09-2025,PRESENT,
STU0157,26-09-2024,PRESENT,
STU0270,27-06-2024,PRESENT,
STU0456,08-03-2025,PRESENT,
STU0254,12-02-2025,PRESENT,
STU0493,19-03-2024,LEAVE,Family function
STU0078,03-06-2025,PRESENT,
STU0105,23-09-2024,PRESENT,
STU0033,02-01-2026,PRESENT,
STU0456,18-06-2024,PRESENT,
STU0150,03-11-2025,ABSENT,Not informed
STU0157,08-03-2025,PRESENT,
STU0461,01-07-2024,ABSENT,Not informed
STU0010,04-07-2024,PRESENT,
STU0425,19-06-2023,PRESENT,
STU0367,12-04-2025,PRESENT,
STU0287,22-11-2025,PRESENT,
STU0211,22-11-2025,PRESENT,
STU0039,02-02-2026,LEAVE,
STU0241,26-11-2024,PRESENT,
STU0211,28-03-2025,PRESENT,
STU0008,28-08-2023,PRESENT,
STU0275,01-08-2024,PRESENT,
STU0064,29-01-2024,PRESENT,
STU0211,30-09-2024,PRESENT,
STU0258,09-12-2023,PRESENT,
STU0366,24-06-2023,PRESENT,
STU0429,12-02-2026,PRESENT,
STU0034,05-02-2024,PRESENT,
STU0067,12-01-2026,PRESENT,
STU0356,01-03-2024,PRESENT,
STU0477,15-09-2023,PRESENT,
STU0286,03-11-2025,PRESENT,
STU0008,19-06-2023,PRESENT,
STU0057,17-11-2023,PRESENT,
STU0207,31-07-2024,PRESENT,
STU0066,12-04-2024,PRESENT,
STU0111,15-03-2025,PRESENT,
STU0187,02-07-2024,ABSENT,Family event
STU0101,02-09-2024,PRESENT,
STU0476,05-08-2024,PRESENT,
STU0207,19-03-2024,ABSENT,Not informed
STU0071,14-06-2025,PRESENT,
STU0429,30-04-2025,PRESENT,
STU0046,03-06-2025,PRESENT,
STU0105,30-09-2024,PRESENT,
STU0039,12-04-2025,PRESENT,
STU0270,02-09-2024,PRESENT,
STU0278,10-01-2026,PRESENT,
STU0023,03-11-2025,PRESENT,
STU0491,24-04-2023,HALF_DAY,
STU0008,27-04-2023,HALF_DAY,
STU0258,19-06-2023,PRESENT,
STU0086,03-10-2023,PRESENT,
STU0111,30-09-2024,PRESENT,
STU0438,07-06-2023,PRESENT,
STU0256,22-11-2025,PRESENT,
STU0325,12-04-2024,PRESENT,
STU0222,04-07-2024,PRESENT,
STU0389,11-09-2024,PRESENT,
STU0125,01-08-2024,PRESENT,
STU0208,11-06-2024,PRESENT,
STU0366,03-10-2023,LATE,
STU0101,27-06-2024,PRESENT,
STU0272,12-04-2025,ABSENT,Sick
STU0186,29-01-2024,PRESENT,
STU0303,15-07-2024,PRESENT,
STU0457,18-06-2024,PRESENT,
STU0405,30-06-2025,PRESENT,
STU0039,23-06-2025,PRESENT,
STU0211,28-08-2023,PRESENT,
STU0105,11-09-2024,PRESENT,
STU0343,27-04-2023,PRESENT,
STU0086,24-04-2023,PRESENT,
STU0380,10-09-2025,ABSENT,Not informed
STU0211,23-12-2025,PRESENT,
STU0260,30-04-2025,PRESENT,
STU0217,12-04-2025,PRESENT,
STU0209,23-06-2025,PRESENT,
STU0078,14-07-2025,PRESENT,
STU0319,19-11-2024,PRESENT,
STU0347,03-10-2023,PRESENT,
STU0319,11-06-2024,HALF_DAY,
STU0395,02-07-2024,ABSENT,Not informed
STU0361,08-07-2023,PRESENT,
STU0246,12-04-2025,PRESENT,
STU0303,02-11-2024,PRESENT,
STU0392,01-03-2024,PRESENT,
STU0276,26-07-2024,PRESENT,
STU0242,15-10-2024,PRESENT,
STU0150,08-12-2025,PRESENT,
STU0325,05-04-2024,PRESENT,
STU0110,11-06-2024,PRESENT,
STU0461,21-05-2024,PRESENT,
STU0209,12-04-2025,PRESENT,
STU0429,19-04-2025,PRESENT,
STU0222,01-08-2024,PRESENT,
STU0270,12-02-2025,PRESENT,
STU0425,12-03-2024,PRESENT,
STU0438,08-02-2024,PRESENT,
STU0110,08-03-2025,PRESENT,
STU0192,11-06-2024,PRESENT,
STU0105,17-08-2024,PRESENT,
STU0347,12-03-2024,HALF_DAY,
STU0486,29-01-2024,ABSENT,
STU0418,05-02-2024,PRESENT,
STU0477,01-02-2024,PRESENT,
STU0064,30-11-2023,PRESENT,
STU0316,17-11-2023,LATE,
STU0101,15-03-2025,PRESENT,
STU0367,02-02-2026,LEAVE,Family function
STU0055,23-08-2025,PRESENT,
STU0100,09-07-2025,ABSENT,
STU0208,15-03-2025,PRESENT,
STU0216,30-11-2023,PRESENT,
STU0044,15-10-2024,HALF_DAY,
STU0185,20-02-2025,PRESENT,
STU0242,01-10-2024,PRESENT,
STU0324,22-01-2024,PRESENT,
STU0258,06-01-2024,PRESENT,
STU0150,28-08-2025,PRESENT,
STU0269,05-04-2024,PRESENT,
STU0152,12-05-2025,PRESENT,
STU0432,12-04-2025,PRESENT,
STU0380,26-07-2024,PRESENT,
STU0316,30-11-2023,PRESENT,
STU0079,04-03-2024,LATE,
STU0157,29-05-2024,PRESENT,
STU0332,19-02-2026,ABSENT,Family event
STU0477,03-06-2023,PRESENT,
STU0086,06-01-2024,PRESENT,
STU0289,22-11-2025,PRESENT,
STU0230,08-02-2024,ABSENT,
STU0430,06-02-2025,PRESENT,
STU0078,03-11-2025,PRESENT,
STU0216,08-01-2026,ABSENT,Family event
STU0485,02-06-2023,HALF_DAY,
STU0039,16-12-2025,PRESENT,
STU0274,07-06-2023,PRESENT,
STU0270,08-03-2025,PRESENT,
STU0110,15-03-2025,PRESENT,
STU0023,12-04-2025,PRESENT,
STU0349,30-11-2023,PRESENT,
STU0316,15-03-2024,PRESENT,
STU0357,02-07-2024,PRESENT,
STU0209,19-04-2025,PRESENT,
STU0395,05-08-2024,PRESENT,
STU0166,03-06-2023,PRESENT,
STU0365,03-10-2023,PRESENT,
STU0365,09-11-2023,PRESENT,
STU0272,12-02-2026,ABSENT,
STU0125,18-06-2024,PRESENT,
STU0270,26-11-2024,PRESENT,
STU0207,17-11-2023,PRESENT,
STU0307,23-06-2025,PRESENT,
STU0311,04-06-2025,LATE,
STU0254,17-08-2024,PRESENT,
STU0016,05-04-2024,PRESENT,
STU0287,04-06-2025,HALF_DAY,
STU0457,02-06-2023,PRESENT,
STU0270,06-02-2025,ABSENT,Family event
STU0370,08-07-2023,PRESENT,
STU0209,29-10-2025,PRESENT,
STU0307,30-04-2025,PRESENT,
STU0491,31-07-2023,PRESENT,
STU0303,01-07-2024,PRESENT,
STU0319,15-07-2024,PRESENT,
STU0336,14-07-2025,PRESENT,
STU0140,19-06-2023,ABSENT,
STU0073,28-03-2025,PRESENT,
STU0303,26-11-2024,PRESENT,
STU0432,02-01-2026,PRESENT,
STU0180,20-04-2023,PRESENT,
STU0008,13-02-2024,ABSENT,
STU0324,19-12-2023,PRESENT,
STU0298,07-06-2023,PRESENT,
STU0211,09-12-2023,PRESENT,
STU0457,15-09-2023,PRESENT,
STU0026,06-07-2024,PRESENT,
STU0486,19-03-2024,PRESENT,
STU0242,02-11-2024,ABSENT,
STU0509,19-06-2023,PRESENT,
STU0338,29-05-2024,PRESENT,
STU0365,22-06-2023,PRESENT,
STU0186,20-04-2023,PRESENT,
STU0343,15-09-2023,PRESENT,
STU0349,24-06-2023,PRESENT,
STU0111,11-06-2024,PRESENT,
STU0366,09-12-2023,PRESENT,
STU0023,29-10-2025,PRESENT,
STU0461,05-08-2024,PRESENT,
STU0044,12-04-2024,PRESENT,
STU0332,12-01-2026,PRESENT,
STU0207,15-07-2024,PRESENT,
STU0101,21-05-2024,ABSENT,Family event
STU0086,04-03-2024,PRESENT,
STU0319,26-11-2024,PRESENT,
STU0078,30-10-2025,PRESENT,
STU0380,02-06-2025,PRESENT,
STU0457,12-03-2024,PRESENT,
STU0022,30-08-2023,PRESENT,
STU0126,02-11-2024,PRESENT,
STU0216,14-04-2025,PRESENT,
STU0405,23-08-2025,PRESENT,
STU0316,06-01-2024,PRESENT,
STU0023,02-05-2025,PRESENT,
STU0143,05-08-2024,PRESENT,
STU0136,02-01-2026,PRESENT,
STU0452,16-05-2024,PRESENT,
STU0403,02-02-2026,ABSENT,
STU0207,24-04-2023,PRESENT,
STU0493,04-03-2024,ABSENT,Family event
STU0140,24-06-2023,PRESENT,
STU0405,22-11-2025,PRESENT,
STU0230,01-03-2024,PRESENT,
STU0357,19-11-2024,PRESENT,
STU0100,22-08-2025,PRESENT,
STU0125,10-12-2024,PRESENT,
STU0274,20-04-2023,PRESENT,
STU0126,31-07-2024,ABSENT,Not informed
STU0275,05-04-2024,PRESENT,
STU0207,21-05-2024,PRESENT,
STU0157,12-04-2024,PRESENT,
STU0112,27-03-2025,PRESENT,
STU0052,14-04-2023,PRESENT,
STU0212,13-01-2026,PRESENT,
STU0136,12-01-2026,PRESENT,
STU0209,04-06-2025,PRESENT,
STU0010,26-11-2024,ABSENT,Sick
STU0258,22-06-2023,PRESENT,
STU0430,23-12-2025,LEAVE,
STU0425,20-04-2023,PRESENT,
STU0022,13-06-2023,PRESENT,
STU0105,30-07-2024,PRESENT,
STU0216,15-03-2024,PRESENT,
STU0343,24-06-2023,PRESENT,
STU0319,27-06-2024,PRESENT,
STU0125,15-03-2025,PRESENT,
STU0316,05-02-2024,PRESENT,
STU0010,20-02-2025,PRESENT,
STU0457,01-10-2024,PRESENT,
STU0256,09-07-2025,PRESENT,
STU0325,18-06-2024,PRESENT,
STU0491,20-04-2023,PRESENT,
STU0367,22-08-2025,PRESENT,
STU0450,13-02-2024,PRESENT,
STU0212,19-02-2026,PRESENT,
STU0356,19-03-2024,PRESENT,
STU0100,16-12-2025,PRESENT,
STU0392,28-08-2023,LEAVE,Family function
STU0357,22-06-2023,PRESENT,
STU0207,23-09-2024,PRESENT,
STU0064,27-04-2023,PRESENT,
STU0336,28-08-2023,ABSENT,Family event
STU0078,04-03-2024,PRESENT,
STU0212,02-02-2026,PRESENT,
STU0278,30-10-2025,PRESENT,
STU0324,14-06-2025,ABSENT,
STU0023,22-08-2025,PRESENT,
STU0509,08-02-2024,PRESENT,
STU0256,28-08-2025,PRESENT,
STU0111,10-05-2023,PRESENT,
STU0195,12-05-2025,PRESENT,
STU0450,01-03-2024,PRESENT,
STU0061,11-09-2024,PRESENT,
STU0242,11-09-2024,LEAVE,Family function
STU0207,12-12-2023,PRESENT,
STU0457,06-07-2024,ABSENT,Sick
STU0298,14-04-2023,PRESENT,
STU0111,11-09-2024,ABSENT,Family event
STU0061,23-09-2024,PRESENT,
STU0456,27-03-2025,PRESENT,
STU0111,06-09-2023,PRESENT,
STU0370,13-06-2023,PRESENT,
STU0403,03-02-2026,PRESENT,
STU0418,14-04-2023,PRESENT,
STU0166,15-03-2024,PRESENT,
STU0230,22-06-2023,PRESENT,
STU0105,06-07-2024,PRESENT,
STU0073,17-08-2024,ABSENT,
STU0461,01-08-2024,PRESENT,
STU0112,29-05-2024,PRESENT,
STU0187,10-12-2024,PRESENT,
STU0188,12-02-2026,LEAVE,Medical leave
STU0188,28-08-2025,PRESENT,
STU0113,02-09-2024,PRESENT,
STU0429,04-06-2025,PRESENT,
STU0486,08-02-2024,PRESENT,
STU0246,02-05-2025,PRESENT,
STU0094,28-08-2023,PRESENT,
STU0022,19-12-2023,ABSENT,
STU0209,22-11-2025,PRESENT,
STU0061,08-03-2025,LATE,
STU0057,09-12-2023,PRESENT,
STU0180,03-06-2023,PRESENT,
STU0071,14-04-2025,PRESENT,
STU0222,01-11-2024,PRESENT,
STU0256,12-04-2025,ABSENT,Sick
STU0366,13-02-2024,PRESENT,
STU0113,21-05-2024,ABSENT,Sick
STU0023,22-11-2025,PRESENT,
STU0324,20-06-2025,PRESENT,
STU0094,30-08-2023,LATE,
STU0325,12-02-2025,PRESENT,
STU0207,27-06-2024,PRESENT,
STU0136,23-12-2025,ABSENT,Not informed
STU0486,28-08-2023,HALF_DAY,
STU0192,27-03-2025,PRESENT,
STU0212,30-10-2025,PRESENT,
STU0361,17-11-2023,PRESENT,
STU0389,19-11-2024,LATE,
STU0289,29-10-2025,PRESENT,
STU0125,01-11-2024,PRESENT,
STU0071,02-06-2025,PRESENT,
STU0207,04-03-2024,PRESENT,
STU0319,26-07-2024,PRESENT,
STU0298,13-02-2024,PRESENT,
STU0324,22-11-2025,ABSENT,Family event
STU0094,12-03-2024,LATE,
STU0357,22-01-2024,PRESENT,
STU0486,12-12-2023,PRESENT,
STU0430,31-07-2024,PRESENT,
STU0230,03-10-2023,PRESENT,
STU0211,08-01-2026,PRESENT,
STU0270,11-09-2024,PRESENT,
STU0061,26-07-2024,PRESENT,
STU0485,19-03-2024,PRESENT,
STU0486,30-08-2023,PRESENT,
STU0332,02-05-2025,PRESENT,
STU0367,10-09-2025,PRESENT,
STU0147,12-12-2023,PRESENT,
STU0064,12-03-2024,PRESENT,
STU0343,15-03-2024,ABSENT,Not informed
STU0157,27-06-2024,ABSENT,Family event
STU0023,14-06-2025,LEAVE,Medical leave
STU0222,28-03-2025,PRESENT,
STU0347,02-06-2023,PRESENT,
STU0456,01-11-2024,ABSENT,Not informed
STU0216,22-01-2024,PRESENT,
STU0111,15-07-2024,PRESENT,
STU0325,05-08-2024,PRESENT,
STU0356,30-11-2023,PRESENT,
STU0111,08-07-2023,PRESENT,
STU0166,05-02-2024,PRESENT,
STU0010,30-09-2024,PRESENT,
STU0180,13-06-2023,PRESENT,
STU0389,03-12-2024,PRESENT,
STU0287,19-04-2025,PRESENT,
STU0186,09-12-2023,PRESENT,
STU0185,17-08-2024,PRESENT,
STU0222,12-02-2025,PRESENT,
STU0477,13-06-2023,ABSENT,Sick
STU0046,23-12-2025,PRESENT,
STU0476,11-06-2024,LATE,
STU0022,22-06-2023,PRESENT,
STU0452,06-02-2025,PRESENT,
STU0186,28-08-2023,PRESENT,
STU0260,22-08-2025,LATE,
STU0452,06-07-2024,PRESENT,
STU0258,29-01-2024,PRESENT,
STU0457,26-09-2024,HALF_DAY,
STU0356,09-11-2023,PRESENT,
STU0342,19-11-2024,PRESENT,
STU0034,28-08-2023,PRESENT,
STU0113,23-09-2024,LEAVE,
STU0380,08-03-2025,PRESENT,
STU0187,04-07-2024,PRESENT,
STU0010,26-07-2024,PRESENT,
STU0311,30-06-2025,PRESENT,
STU0010,05-08-2024,LATE,
STU0162,03-12-2024,PRESENT,
STU0457,31-07-2023,PRESENT,
STU0456,04-07-2024,LATE,
STU0023,02-01-2026,PRESENT,
STU0208,29-05-2024,ABSENT,
STU0071,10-01-2026,ABSENT,Not informed
STU0180,30-11-2023,PRESENT,
STU0207,29-05-2024,PRESENT,
STU0254,30-07-2024,PRESENT,
STU0347,13-02-2024,PRESENT,
STU0126,30-09-2024,PRESENT,
STU0041,29-10-2025,PRESENT,
STU0241,03-12-2024,PRESENT,
STU0256,20-02-2026,PRESENT,
STU0207,09-12-2023,PRESENT,
STU0071,30-04-2025,PRESENT,
STU0270,26-09-2024,PRESENT,
STU0382,03-06-2023,PRESENT,
STU0152,29-10-2025,PRESENT,
STU0324,20-04-2023,PRESENT,
STU0071,22-08-2025,PRESENT,
STU0452,02-11-2024,PRESENT,
STU0478,27-04-2023,PRESENT,
STU0079,09-11-2023,LEAVE,
STU0192,19-11-2024,PRESENT,
STU0216,22-06-2023,ABSENT,Not informed
STU0390,29-05-2024,PRESENT,
STU0061,29-05-2024,PRESENT,
STU0147,19-12-2023,ABSENT,Family event
STU0066,02-11-2024,PRESENT,
STU0222,11-06-2024,PRESENT,
STU0476,15-10-2024,ABSENT,Sick
STU0023,14-07-2025,PRESENT,
STU0055,13-01-2026,PRESENT,
STU0438,15-03-2024,PRESENT,
STU0209,14-07-2025,PRESENT,
STU0278,19-04-2025,PRESENT,
STU0347,24-04-2023,PRESENT,
STU0432,12-02-2026,PRESENT,
STU0361,29-01-2024,PRESENT,
STU0269,15-10-2024,PRESENT,
STU0147,06-01-2024,LATE,
STU0208,12-02-2025,PRESENT,
STU0450,31-07-2023,PRESENT,
STU0152,02-02-2026,PRESENT,
STU0112,08-03-2025,PRESENT,
STU0187,15-10-2024,PRESENT,
STU0126,06-07-2024,PRESENT,
STU0303,29-05-2024,PRESENT,
STU0078,12-03-2024,PRESENT,
STU0067,28-08-2025,PRESENT,
STU0026,18-06-2024,PRESENT,
STU0078,21-02-2024,ABSENT,Not informed
STU0195,08-01-2026,PRESENT,
STU0491,15-09-2023,PRESENT,
STU0457,10-05-2023,PRESENT,
STU0338,02-11-2024,LEAVE,Medical leave
STU0101,03-12-2024,LEAVE,
STU0478,09-12-2023,PRESENT,
STU0311,30-04-2025,PRESENT,
STU0403,14-04-2025,ABSENT,Not informed
STU0395,08-03-2025,PRESENT,
STU0311,14-07-2025,PRESENT,
STU0272,16-12-2025,PRESENT,
STU0332,19-04-2025,PRESENT,
STU0287,03-02-2026,PRESENT,
STU0112,30-09-2024,PRESENT,
STU0061,05-04-2024,ABSENT,Not informed
STU0185,01-10-2024,PRESENT,
STU0195,03-06-2025,LATE,
STU0461,31-07-2024,PRESENT,
STU0303,12-02-2025,PRESENT,
STU0216,01-03-2024,PRESENT,
STU0246,10-09-2025,PRESENT,
STU0438,20-04-2023,PRESENT,
STU0461,19-11-2024,PRESENT,
STU0143,12-04-2024,LATE,
STU0357,30-09-2024,LATE,
STU0162,30-07-2024,HALF_DAY,
STU0125,05-08-2024,PRESENT,
STU0319,23-09-2024,PRESENT,
STU0034,26-09-2023,PRESENT,
STU0143,10-12-2024,HALF_DAY,
STU0111,06-07-2024,PRESENT,
STU0192,16-05-2024,PRESENT,
STU0357,27-04-2023,PRESENT,
STU0361,08-02-2024,PRESENT,
STU0438,24-04-2023,PRESENT,
STU0260,23-12-2025,PRESENT,
STU0324,19-03-2024,PRESENT,
STU0207,30-08-2023,PRESENT,
STU0485,21-02-2024,PRESENT,
STU0509,10-05-2023,PRESENT,
STU0033,12-05-2025,PRESENT,
STU0216,04-06-2025,PRESENT,
STU0289,14-04-2025,PRESENT,
STU0207,15-10-2024,PRESENT,
STU0195,03-11-2025,HALF_DAY,
STU0486,27-04-2023,PRESENT,
STU0246,05-09-2025,PRESENT,
STU0430,01-07-2024,PRESENT,
STU0162,15-07-2024,LATE,
STU0450,21-02-2024,PRESENT,
STU0260,23-08-2025,ABSENT,Sick
STU0008,24-06-2023,PRESENT,
STU0356,30-08-2023,PRESENT,
STU0491,19-06-2023,PRESENT,
STU0186,06-01-2024,PRESENT,
STU0073,10-12-2024,PRESENT,
STU0382,09-11-2023,PRESENT,
STU0493,24-06-2023,PRESENT,
STU0016,20-02-2025,PRESENT,
STU0357,28-08-2023,PRESENT,
STU0403,04-06-2025,PRESENT,
STU0260,14-04-2025,PRESENT,
STU0208,04-07-2024,PRESENT,
STU0336,28-08-2025,PRESENT,
STU0140,28-08-2023,PRESENT,
STU0113,06-07-2024,PRESENT,
STU0389,26-07-2024,PRESENT,
STU0367,05-09-2025,PRESENT,
STU0319,05-08-2024,LATE,
STU0311,14-04-2025,PRESENT,
STU0022,09-12-2023,PRESENT,
STU0430,05-08-2024,PRESENT,
STU0457,08-07-2023,PRESENT,
STU0349,08-02-2024,HALF_DAY,
STU0367,16-12-2025,PRESENT,
STU0152,14-06-2025,PRESENT,
STU0150,10-01-2026,PRESENT,
STU0100,30-10-2025,PRESENT,
STU0126,01-11-2024,PRESENT,
STU0395,04-07-2024,PRESENT,
STU0125,27-03-2025,PRESENT,
STU0061,02-09-2024,PRESENT,
STU0478,24-04-2023,PRESENT,
STU0079,21-02-2024,PRESENT,
STU0272,08-12-2025,PRESENT,
STU0286,08-12-2025,PRESENT,
STU0078,08-07-2023,PRESENT,
STU0342,26-11-2024,PRESENT,
STU0269,30-09-2024,PRESENT,
STU0222,05-04-2024,PRESENT,
STU0188,09-01-2026,PRESENT,
STU0370,15-03-2024,PRESENT,
STU0476,05-04-2024,PRESENT,
STU0216,30-06-2025,LATE,
STU0365,30-11-2023,LATE,
STU0461,06-07-2024,PRESENT,
STU0039,20-02-2026,ABSENT,Sick
STU0425,22-06-2023,PRESENT,
STU0041,30-06-2025,PRESENT,
STU0325,08-03-2025,PRESENT,
STU0311,05-09-2025,PRESENT,
STU0113,26-07-2024,PRESENT,
STU0357,26-07-2024,PRESENT,
STU0491,06-09-2023,PRESENT,
STU0211,11-06-2024,PRESENT,
STU0207,19-12-2023,PRESENT,
STU0211,06-07-2024,PRESENT,
STU0287,12-04-2025,PRESENT,
STU0211,30-07-2024,PRESENT,
STU0430,09-07-2025,PRESENT,
STU0325,02-09-2024,PRESENT,
STU0207,09-11-2023,PRESENT,
STU0192,15-07-2024,PRESENT,
STU0217,28-08-2025,PRESENT,
STU0298,26-09-2023,PRESENT,
STU0457,15-07-2024,PRESENT,
STU0112,20-02-2025,PRESENT,
STU0079,15-03-2024,PRESENT,
STU0022,17-07-2023,PRESENT,
STU0493,03-06-2023,LATE,
STU0073,27-03-2025,PRESENT,
STU0044,03-12-2024,PRESENT,
STU0039,30-06-2025,PRESENT,
STU0195,12-04-2025,PRESENT,
STU0216,03-10-2023,PRESENT,
STU0113,06-02-2025,PRESENT,
STU0079,01-02-2024,PRESENT,
STU0357,12-03-2024,LATE,
STU0064,02-06-2023,PRESENT,
STU0212,12-02-2026,PRESENT,
STU0390,10-12-2024,PRESENT,
STU0052,01-03-2024,PRESENT,
STU0395,27-06-2024,ABSENT,
STU0357,09-12-2023,PRESENT,
STU0357,10-12-2024,PRESENT,
STU0365,28-08-2023,PRESENT,
STU0477,22-06-2023,PRESENT,
STU0044,27-06-2024,PRESENT,
STU0136,08-12-2025,PRESENT,
STU0126,11-09-2024,PRESENT,
STU0425,30-08-2023,PRESENT,
STU0209,30-06-2025,PRESENT,
STU0476,03-12-2024,PRESENT,
STU0086,22-06-2023,PRESENT,
STU0147,14-04-2023,PRESENT,
STU0343,22-01-2024,PRESENT,
STU0209,14-06-2025,PRESENT,
STU0338,02-07-2024,PRESENT,
STU0126,30-07-2024,PRESENT,
STU0319,30-09-2024,PRESENT,
STU0269,02-07-2024,ABSENT,
STU0246,16-04-2025,PRESENT,
STU0343,19-03-2024,PRESENT,
STU0185,30-09-2024,PRESENT,
STU0061,28-03-2025,PRESENT,
STU0456,30-09-2024,PRESENT,
STU0456,15-07-2024,PRESENT,
STU0113,15-10-2024,PRESENT,
STU0241,18-06-2024,PRESENT,
STU0185,21-05-2024,PRESENT,
STU0212,30-04-2025,ABSENT,
STU0493,05-02-2024,PRESENT,
STU0298,06-01-2024,PRESENT,
STU0452,01-07-2024,PRESENT,
STU0140,06-01-2024,PRESENT,
STU0230,15-09-2023,PRESENT,
STU0286,30-04-2025,PRESENT,
STU0064,17-07-2023,ABSENT,Sick
STU0157,30-07-2024,PRESENT,
STU0452,01-08-2024,PRESENT,
STU0258,01-03-2024,PRESENT,
STU0222,21-05-2024,PRESENT,
STU0357,02-11-2024,PRESENT,
STU0256,02-01-2026,PRESENT,
STU0112,11-09-2024,PRESENT,
STU0269,06-02-2025,PRESENT,
STU0086,08-07-2023,PRESENT,
STU0289,30-04-2025,PRESENT,
STU0509,02-06-2023,PRESENT,
STU0491,26-09-2023,LATE,
STU0061,01-10-2024,PRESENT,
STU0370,19-03-2024,PRESENT,
STU0325,26-07-2024,PRESENT,
STU0033,08-12-2025,PRESENT,
STU0389,11-06-2024,PRESENT,
STU0211,28-08-2024,PRESENT,
STU0078,14-06-2025,PRESENT,
STU0008,30-08-2023,PRESENT,
STU0113,04-07-2024,PRESENT,
STU0079,13-02-2024,PRESENT,
STU0276,08-03-2025,LATE,
STU0269,12-02-2025,ABSENT,Family event
STU0486,08-07-2023,PRESENT,
STU0162,17-08-2024,PRESENT,
STU0066,08-03-2025,LATE,
STU0486,04-03-2024,PRESENT,
STU0311,02-01-2026,PRESENT,
STU0287,12-02-2026,PRESENT,
