admission_number,date,status,remarks
144,21-01-2026,PRESENT,
144,09-02-2026,PRESENT,
144,12-02-2026,PRESENT,
144,14-02-2026,PRESENT,
144,24-02-2026,PRESENT,
144,25-02-2026,PRESENT,
144,26-02-2026,HALF_DAY,
144,27-02-2026,PRESENT,
144,07-03-2026,LATE,
145,22-07-2025,PRESENT,
145,24-07-2025,PRESENT,
145,25-07-2025,PRESENT,
145,28-07-2025,PRESENT,
145,31-07-2025,PRESENT,
145,05-08-2025,PRESENT,
145,09-08-2025,PRESENT,
145,14-08-2025,PRESENT,
145,03-09-2025,PRESENT,
145,06-09-2025,PRESENT,
145,12-09-2025,PRESENT,
145,17-09-2025,LATE,
145,04-10-2025,PRESENT,
145,09-10-2025,LEAVE,Family event
145,15-11-2025,PRESENT,
145,21-11-2025,ABSENT,
145,25-11-2025,HALF_DAY,
145,26-11-2025,PRESENT,
145,09-12-2025,PRESENT,
145,13-12-2025,PRESENT,
145,26-12-2025,HALF_DAY,
145,27-12-2025,PRESENT,
145,12-01-2026,PRESENT,
145,18-02-2026,PRESENT,
145,25-02-2026,PRESENT,
145,27-02-2026,ABSENT,Family event
145,05-03-2026,PRESENT,
145,11-03-2026,PRESENT,
145,14-03-2026,PRESENT,
145,17-03-2026,PRESENT,
146,08-07-2025,PRESENT,
146,25-07-2025,PRESENT,
146,08-08-2025,PRESENT,
146,23-08-2025,PRESENT,
146,28-08-2025,ABSENT,
146,29-08-2025,PRESENT,
146,18-09-2025,PRESENT,
146,23-09-2025,LEAVE,Sick
146,26-09-2025,HALF_DAY,
146,29-09-2025,PRESENT,
146,03-10-2025,PRESENT,
146,07-10-2025,PRESENT,
146,09-10-2025,PRESENT,
146,16-10-2025,PRESENT,
146,12-11-2025,PRESENT,
146,14-11-2025,LEAVE,
146,24-11-2025,PRESENT,
146,28-11-2025,PRESENT,
146,01-12-2025,ABSENT,Not informed
146,03-12-2025,PRESENT,
146,05-12-2025,PRESENT,
146,12-12-2025,PRESENT,
146,20-12-2025,ABSENT,Family event
146,09-01-2026,PRESENT,
146,15-01-2026,PRESENT,
146,23-01-2026,PRESENT,
146,24-01-2026,LEAVE,Medical leave
146,17-02-2026,PRESENT,
146,18-02-2026,PRESENT,
146,23-03-2026,PRESENT,
147,19-08-2025,HALF_DAY,
147,22-08-2025,PRESENT,
147,12-09-2025,PRESENT,
147,23-09-2025,HALF_DAY,
147,24-09-2025,PRESENT,
147,04-10-2025,PRESENT,
147,06-10-2025,PRESENT,
147,08-10-2025,PRESENT,
147,11-10-2025,ABSENT,Family event
147,14-10-2025,PRESENT,
147,20-10-2025,LEAVE,Not informed
147,24-10-2025,PRESENT,
147,31-10-2025,LATE,
147,07-11-2025,PRESENT,
147,10-11-2025,PRESENT,
147,18-11-2025,ABSENT,Not informed
147,24-11-2025,PRESENT,
147,25-11-2025,PRESENT,
147,08-12-2025,PRESENT,
147,22-12-2025,PRESENT,
147,31-12-2025,PRESENT,
147,17-01-2026,PRESENT,
147,20-01-2026,PRESENT,
147,07-02-2026,PRESENT,
147,09-02-2026,PRESENT,
147,13-02-2026,LATE,
147,24-02-2026,PRESENT,
147,26-02-2026,PRESENT,
147,09-03-2026,PRESENT,
147,12-03-2026,PRESENT,
148,19-07-2025,PRESENT,
148,23-07-2025,PRESENT,
148,24-07-2025,PRESENT,
148,29-07-2025,PRESENT,
148,05-08-2025,PRESENT,
148,07-08-2025,PRESENT,
148,23-08-2025,PRESENT,
148,17-09-2025,PRESENT,
148,18-09-2025,HALF_DAY,
148,26-09-2025,PRESENT,
148,27-09-2025,PRESENT,
148,11-10-2025,LEAVE,Medical leave
148,16-10-2025,PRESENT,
148,27-10-2025,PRESENT,
148,30-10-2025,PRESENT,
148,14-11-2025,PRESENT,
148,24-11-2025,PRESENT,
148,26-11-2025,PRESENT,
148,28-11-2025,PRESENT,
148,29-12-2025,PRESENT,
148,30-12-2025,PRESENT,
148,03-01-2026,PRESENT,
148,13-01-2026,PRESENT,
148,19-01-2026,PRESENT,
148,28-01-2026,PRESENT,
148,02-02-2026,HALF_DAY,
148,06-02-2026,ABSENT,Not informed
148,07-02-2026,PRESENT,
148,24-02-2026,PRESENT,
148,19-03-2026,PRESENT,
149,12-07-2025,HALF_DAY,
149,26-07-2025,PRESENT,
149,16-08-2025,PRESENT,
149,30-08-2025,PRESENT,
149,03-09-2025,ABSENT,Medical leave
149,08-09-2025,PRESENT,
149,12-09-2025,PRESENT,
149,20-09-2025,PRESENT,
149,22-09-2025,PRESENT,
149,08-10-2025,PRESENT,
149,10-10-2025,PRESENT,
149,14-10-2025,PRESENT,
149,22-10-2025,PRESENT,
149,17-11-2025,PRESENT,
149,20-11-2025,PRESENT,
149,22-11-2025,PRESENT,
149,02-01-2026,PRESENT,
149,24-01-2026,PRESENT,
149,28-01-2026,PRESENT,
149,31-01-2026,PRESENT,
149,02-02-2026,PRESENT,
149,04-02-2026,PRESENT,
149,12-02-2026,PRESENT,
149,14-02-2026,PRESENT,
149,21-02-2026,ABSENT,Sick
149,26-02-2026,LATE,
149,17-03-2026,PRESENT,
149,23-03-2026,PRESENT,
149,26-03-2026,PRESENT,
149,27-03-2026,PRESENT,
150,28-07-2025,PRESENT,
150,01-08-2025,PRESENT,
150,08-08-2025,PRESENT,
150,20-08-2025,PRESENT,
150,22-08-2025,LEAVE,Medical leave
150,29-08-2025,PRESENT,
150,01-09-2025,PRESENT,
150,26-09-2025,PRESENT,
150,13-10-2025,PRESENT,
150,12-11-2025,PRESENT,
150,18-11-2025,PRESENT,
150,22-11-2025,PRESENT,
150,06-12-2025,PRESENT,
150,12-12-2025,PRESENT,
150,24-12-2025,PRESENT,
150,05-01-2026,PRESENT,
150,15-01-2026,PRESENT,
150,16-01-2026,PRESENT,
150,27-01-2026,PRESENT,
150,12-02-2026,PRESENT,
150,16-02-2026,PRESENT,
150,20-02-2026,ABSENT,Not informed
150,24-02-2026,PRESENT,
150,02-03-2026,PRESENT,
150,07-03-2026,ABSENT,Family event
150,13-03-2026,LEAVE,
150,16-03-2026,PRESENT,
150,17-03-2026,LATE,
150,19-03-2026,PRESENT,
150,23-03-2026,PRESENT,
151,14-07-2025,PRESENT,
151,18-07-2025,PRESENT,
151,26-07-2025,PRESENT,
151,05-08-2025,PRESENT,
151,13-08-2025,PRESENT,
151,19-08-2025,PRESENT,
151,23-08-2025,PRESENT,
151,29-08-2025,PRESENT,
151,01-09-2025,HALF_DAY,
151,04-09-2025,LATE,
151,05-09-2025,PRESENT,
151,06-09-2025,PRESENT,
151,09-09-2025,PRESENT,
151,12-09-2025,PRESENT,
151,13-09-2025,PRESENT,
151,25-09-2025,PRESENT,
151,04-10-2025,PRESENT,
151,06-10-2025,PRESENT,
151,08-10-2025,LEAVE,Medical leave
151,11-10-2025,PRESENT,
151,18-10-2025,PRESENT,
151,10-11-2025,PRESENT,
151,12-12-2025,PRESENT,
151,15-12-2025,PRESENT,
151,02-01-2026,PRESENT,
151,19-01-2026,LATE,
151,21-02-2026,PRESENT,
151,24-02-2026,PRESENT,
151,16-03-2026,PRESENT,
151,30-03-2026,HALF_DAY,
152,08-07-2025,PRESENT,
152,11-07-2025,PRESENT,
152,02-08-2025,ABSENT,Not informed
152,05-08-2025,PRESENT,
152,08-08-2025,ABSENT,Sick
152,11-08-2025,ABSENT,Medical leave
152,01-09-2025,PRESENT,
152,06-09-2025,PRESENT,
152,20-09-2025,PRESENT,
152,07-10-2025,LATE,
152,09-10-2025,ABSENT,Not informed
152,20-10-2025,PRESENT,
152,21-10-2025,PRESENT,
152,22-10-2025,PRESENT,
152,28-10-2025,PRESENT,
152,03-11-2025,PRESENT,
152,07-11-2025,PRESENT,
152,08-11-2025,PRESENT,
152,19-11-2025,PRESENT,
152,26-11-2025,PRESENT,
152,29-11-2025,PRESENT,
152,04-12-2025,ABSENT,Medical leave
152,05-12-2025,HALF_DAY,
152,02-01-2026,PRESENT,
152,12-02-2026,PRESENT,
152,14-02-2026,PRESENT,
152,02-03-2026,PRESENT,
152,03-03-2026,LATE,
152,14-03-2026,ABSENT,Not informed
152,31-03-2026,PRESENT,
NMS-0153,15-07-2025,PRESENT,
NMS-0153,08-08-2025,PRESENT,
NMS-0153,20-08-2025,PRESENT,
NMS-0153,22-08-2025,PRESENT,
NMS-0153,23-08-2025,PRESENT,
NMS-0153,27-08-2025,LATE,
NMS-0153,29-08-2025,PRESENT,
NMS-0153,05-09-2025,PRESENT,
NMS-0153,23-09-2025,PRESENT,
NMS-0153,06-10-2025,PRESENT,
NMS-0153,10-10-2025,PRESENT,
NMS-0153,23-10-2025,HALF_DAY,
NMS-0153,25-10-2025,PRESENT,
NMS-0153,04-11-2025,LATE,
NMS-0153,07-11-2025,PRESENT,
NMS-0153,08-11-2025,PRESENT,
NMS-0153,02-12-2025,PRESENT,
NMS-0153,08-12-2025,PRESENT,
NMS-0153,07-01-2026,PRESENT,
NMS-0153,08-01-2026,PRESENT,
NMS-0153,09-01-2026,PRESENT,
NMS-0153,22-01-2026,PRESENT,
NMS-0153,12-02-2026,PRESENT,
NMS-0153,25-02-2026,PRESENT,
NMS-0153,26-02-2026,PRESENT,
NMS-0153,05-03-2026,PRESENT,
NMS-0153,09-03-2026,PRESENT,
NMS-0153,10-03-2026,PRESENT,
NMS-0153,19-03-2026,PRESENT,
NMS-0153,25-03-2026,PRESENT,
NMS-0154,07-07-2025,ABSENT,Sick
NMS-0154,04-08-2025,HALF_DAY,
NMS-0154,13-08-2025,PRESENT,
NMS-0154,14-08-2025,LATE,
NMS-0154,15-08-2025,PRESENT,
NMS-0154,18-08-2025,PRESENT,
NMS-0154,03-09-2025,PRESENT,
NMS-0154,10-09-2025,PRESENT,
NMS-0154,11-09-2025,PRESENT,
NMS-0154,20-09-2025,PRESENT,
NMS-0154,07-10-2025,PRESENT,
NMS-0154,10-10-2025,PRESENT,
NMS-0154,23-10-2025,LATE,
NMS-0154,24-11-2025,ABSENT,Not informed
NMS-0154,25-11-2025,PRESENT,
NMS-0154,26-11-2025,LATE,
NMS-0154,01-12-2025,PRESENT,
NMS-0154,06-12-2025,ABSENT,
NMS-0154,15-12-2025,PRESENT,
NMS-0154,24-12-2025,PRESENT,
NMS-0154,02-01-2026,PRESENT,
NMS-0154,06-01-2026,PRESENT,
NMS-0154,13-01-2026,HALF_DAY,
NMS-0154,19-01-2026,PRESENT,
NMS-0154,22-01-2026,PRESENT,
NMS-0154,05-02-2026,PRESENT,
NMS-0154,14-02-2026,PRESENT,
NMS-0154,05-03-2026,ABSENT,Family event
NMS-0154,19-03-2026,PRESENT,
NMS-0154,30-03-2026,LATE,
NMS-0155,09-07-2025,PRESENT,
NMS-0155,10-07-2025,PRESENT,
NMS-0155,16-07-2025,PRESENT,
NMS-0155,21-07-2025,PRESENT,
NMS-0155,18-08-2025,PRESENT,
NMS-0155,23-08-2025,PRESENT,
NMS-0155,29-08-2025,PRESENT,
NMS-0155,01-09-2025,HALF_DAY,
NMS-0155,03-09-2025,PRESENT,
NMS-0155,15-09-2025,ABSENT,
NMS-0155,10-10-2025,PRESENT,
NMS-0155,17-10-2025,PRESENT,
NMS-0155,29-10-2025,PRESENT,
NMS-0155,01-11-2025,PRESENT,
NMS-0155,04-11-2025,PRESENT,
NMS-0155,18-11-2025,PRESENT,
NMS-0155,27-11-2025,LEAVE,
NMS-0155,24-12-2025,PRESENT,
NMS-0155,25-12-2025,ABSENT,Sick
NMS-0155,09-01-2026,ABSENT,Not informed
NMS-0155,10-01-2026,HALF_DAY,
NMS-0155,12-01-2026,PRESENT,
NMS-0155,14-02-2026,PRESENT,
NMS-0155,28-02-2026,PRESENT,
NMS-0155,02-03-2026,PRESENT,
NMS-0155,05-03-2026,PRESENT,
NMS-0155,12-03-2026,ABSENT,Sick
NMS-0155,17-03-2026,PRESENT,
NMS-0155,23-03-2026,PRESENT,
NMS-0155,30-03-2026,PRESENT,
NMS-0156,11-07-2025,PRESENT,
NMS-0156,31-07-2025,PRESENT,
NMS-0156,08-08-2025,LEAVE,Family event
NMS-0156,11-08-2025,PRESENT,
NMS-0156,13-08-2025,PRESENT,
NMS-0156,18-08-2025,PRESENT,
NMS-0156,29-08-2025,PRESENT,
NMS-0156,02-09-2025,PRESENT,
NMS-0156,03-09-2025,PRESENT,
NMS-0156,10-09-2025,PRESENT,
NMS-0156,12-09-2025,PRESENT,
NMS-0156,02-10-2025,ABSENT,
NMS-0156,06-10-2025,PRESENT,
NMS-0156,17-10-2025,PRESENT,
NMS-0156,20-10-2025,PRESENT,
NMS-0156,01-11-2025,PRESENT,
NMS-0156,13-11-2025,ABSENT,Family event
NMS-0156,18-11-2025,ABSENT,
NMS-0156,20-11-2025,PRESENT,
NMS-0156,04-12-2025,HALF_DAY,
NMS-0156,05-12-2025,LATE,
NMS-0156,17-12-2025,PRESENT,
NMS-0156,18-12-2025,PRESENT,
NMS-0156,26-01-2026,PRESENT,
NMS-0156,04-02-2026,PRESENT,
NMS-0156,10-02-2026,PRESENT,
NMS-0156,13-02-2026,PRESENT,
NMS-0156,23-02-2026,PRESENT,
NMS-0156,07-03-2026,PRESENT,
NMS-0156,11-03-2026,PRESENT,
NMS-0157,07-07-2025,PRESENT,
NMS-0157,24-07-2025,PRESENT,
NMS-0157,26-07-2025,ABSENT,Medical leave
NMS-0157,29-07-2025,PRESENT,
NMS-0157,15-08-2025,PRESENT,
NMS-0157,16-08-2025,PRESENT,
NMS-0157,18-08-2025,PRESENT,
NMS-0157,23-08-2025,PRESENT,
NMS-0157,06-09-2025,PRESENT,
NMS-0157,17-09-2025,PRESENT,
NMS-0157,19-09-2025,PRESENT,
NMS-0157,03-10-2025,PRESENT,
NMS-0157,07-10-2025,PRESENT,
NMS-0157,10-10-2025,PRESENT,
NMS-0157,30-10-2025,LATE,
NMS-0157,06-11-2025,LATE,
NMS-0157,08-11-2025,PRESENT,
NMS-0157,22-11-2025,ABSENT,Family event
NMS-0157,25-11-2025,PRESENT,
NMS-0157,27-11-2025,PRESENT,
NMS-0157,09-12-2025,PRESENT,
NMS-0157,19-12-2025,ABSENT,Not informed
NMS-0157,31-12-2025,HALF_DAY,
NMS-0157,05-01-2026,PRESENT,
NMS-0157,22-01-2026,PRESENT,
NMS-0157,03-02-2026,ABSENT,Sick
NMS-0157,06-02-2026,PRESENT,
NMS-0157,10-02-2026,PRESENT,
NMS-0157,17-02-2026,PRESENT,
NMS-0157,19-02-2026,PRESENT,
NMS-0158,18-07-2025,ABSENT,Medical leave
NMS-0158,28-07-2025,HALF_DAY,
NMS-0158,08-08-2025,PRESENT,
NMS-0158,12-08-2025,PRESENT,
NMS-0158,21-08-2025,PRESENT,
NMS-0158,26-08-2025,PRESENT,
NMS-0158,13-09-2025,PRESENT,
NMS-0158,20-09-2025,LATE,
NMS-0158,25-09-2025,PRESENT,
NMS-0158,03-10-2025,PRESENT,
NMS-0158,16-10-2025,PRESENT,
NMS-0158,28-10-2025,PRESENT,
NMS-0158,11-11-2025,ABSENT,Medical leave
NMS-0158,14-11-2025,ABSENT,Medical leave
NMS-0158,19-11-2025,PRESENT,
NMS-0158,22-11-2025,PRESENT,
NMS-0158,24-11-2025,ABSENT,Sick
NMS-0158,15-12-2025,LEAVE,Not informed
NMS-0158,27-12-2025,LATE,
NMS-0158,01-01-2026,LATE,
NMS-0158,05-01-2026,PRESENT,
NMS-0158,09-01-2026,PRESENT,
NMS-0158,20-01-2026,ABSENT,
NMS-0158,03-02-2026,PRESENT,
NMS-0158,06-02-2026,PRESENT,
NMS-0158,13-02-2026,ABSENT,Not informed
NMS-0158,17-02-2026,PRESENT,
NMS-0158,21-02-2026,PRESENT,
NMS-0158,09-03-2026,PRESENT,
NMS-0158,30-03-2026,PRESENT,
