invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2025-26/001645,117,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001646,117,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001647,117,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001648,117,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001649,117,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001650,118,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001651,118,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001652,118,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001653,118,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001654,118,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001655,118,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001656,118,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001657,118,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001658,118,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001659,118,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001660,118,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001661,118,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001662,118,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001663,118,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001664,118,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001665,119,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001666,119,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001667,119,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001668,119,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001669,119,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001670,119,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001671,119,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001672,119,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001673,119,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001674,119,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001675,119,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001676,119,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001677,119,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001678,119,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001679,119,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001680,120,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001681,120,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001682,120,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001683,120,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001684,120,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001685,120,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001686,120,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001687,120,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001688,120,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001689,120,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001690,120,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001691,120,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001692,120,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001693,120,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001694,120,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001695,121,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001696,121,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001697,121,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001698,121,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001699,121,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001700,121,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001701,121,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001702,121,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001703,121,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001704,121,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001705,121,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001706,121,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001707,121,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001708,121,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001709,121,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001710,122,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001711,122,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001712,122,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001713,122,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001714,122,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001715,122,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001716,122,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001717,122,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001718,122,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001719,122,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001720,122,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001721,122,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001722,122,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001723,122,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001724,122,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001725,123,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001726,123,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001727,123,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001728,123,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001729,123,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001730,123,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001731,123,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001732,123,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001733,123,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001734,123,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001735,123,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001736,123,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001737,123,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001738,123,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001739,123,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001740,124,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001741,124,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001742,124,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001743,124,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001744,124,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001745,124,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001746,124,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001747,124,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001748,124,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001749,124,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001750,124,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001751,124,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001752,124,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001753,124,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001754,124,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001755,125,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001756,125,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001757,125,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001758,125,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001759,125,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001760,125,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001761,125,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001762,125,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001763,125,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001764,125,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001765,125,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001766,125,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001767,125,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001768,125,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001769,125,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001770,126,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001771,126,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001772,126,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001773,126,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001774,126,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001775,126,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001776,126,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001777,126,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001778,126,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001779,126,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001780,126,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001781,126,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001782,126,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001783,126,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001784,126,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001785,127,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001786,127,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001787,127,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001788,127,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001789,127,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001790,127,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001791,127,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001792,127,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001793,127,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001794,127,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001795,127,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001796,127,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001797,127,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001798,127,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001799,127,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001800,128,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001801,128,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001802,128,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001803,128,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001804,128,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001805,128,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001806,128,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001807,128,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001808,128,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001809,128,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001810,128,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001811,128,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001812,128,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001813,128,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001814,128,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001815,129,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001816,129,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001817,129,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001818,129,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001819,129,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001820,129,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001821,129,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001822,129,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001823,129,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001824,129,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001825,129,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001826,129,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001827,129,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001828,129,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001829,129,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001830,130,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001831,130,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001832,130,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001833,130,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001834,130,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001835,130,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001836,130,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001837,130,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001838,130,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001839,130,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001840,130,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001841,130,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001842,130,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001843,130,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001844,130,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001845,131,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001846,131,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001847,131,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001848,131,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001849,131,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001850,131,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001851,131,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001852,131,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001853,131,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001854,131,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001855,131,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001856,131,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001857,131,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001858,131,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001859,131,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001860,132,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001861,132,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001862,132,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001863,132,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001864,132,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001865,132,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001866,132,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001867,132,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001868,132,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001869,132,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001870,132,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001871,132,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001872,132,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001873,132,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001874,132,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001875,133,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001876,133,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001877,133,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001878,133,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001879,133,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001880,133,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001881,133,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001882,133,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001883,133,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001884,133,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001885,133,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001886,133,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001887,133,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001888,133,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001889,133,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001890,134,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001891,134,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001892,134,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001893,134,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001894,134,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001895,134,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001896,134,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001897,134,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001898,134,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001899,134,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001900,134,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001901,134,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001902,134,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001903,134,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001904,134,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001905,135,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001906,135,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001907,135,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001908,135,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001909,135,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001910,135,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001911,135,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001912,135,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001913,135,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001914,135,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001915,135,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001916,135,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001917,135,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001918,135,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001919,135,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001920,136,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001921,136,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001922,136,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001923,136,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001924,136,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001925,136,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001926,136,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001927,136,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001928,136,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001929,136,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001930,136,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001931,136,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001932,136,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001933,136,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001934,136,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001935,137,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001936,137,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001937,137,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001938,137,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001939,137,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001940,137,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001941,137,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001942,137,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001943,137,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001944,137,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001945,137,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001946,137,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001947,137,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001948,137,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001949,137,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001950,138,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001951,138,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001952,138,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001953,138,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001954,138,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001955,138,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001956,138,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001957,138,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001958,138,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001959,138,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001960,138,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001961,138,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001962,138,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001963,138,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001964,138,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001965,139,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001966,139,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001967,139,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001968,139,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001969,139,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001970,139,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001971,139,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001972,139,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001973,139,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
