receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2025-26/001732,INV/2025-26/002045,2500,20-12-2025,BANK_TRANSFER,
RCP/2025-26/001733,INV/2025-26/002046,2500,10-01-2026,CASH,
RCP/2025-26/001734,INV/2025-26/002047,2500,21-02-2026,ONLINE,
RCP/2025-26/001735,INV/2025-26/002048,2500,15-03-2026,BANK_TRANSFER,
RCP/2025-26/001736,INV/2025-26/002049,6000,26-07-2025,CHEQUE,
RCP/2025-26/001737,INV/2025-26/002050,1000,25-07-2025,BANK_TRANSFER,
RCP/2025-26/001738,INV/2025-26/002051,500,24-07-2025,BANK_TRANSFER,
RCP/2025-26/001739,INV/2025-26/002052,1000,03-08-2025,CHEQUE,
RCP/2025-26/001740,INV/2025-26/002053,375,29-07-2025,CHEQUE,
RCP/2025-26/001741,INV/2025-26/002054,375,31-01-2026,ONLINE,
RCP/2025-26/001742,INV/2025-26/002055,2500,16-07-2025,CHEQUE,
RCP/2025-26/001743,INV/2025-26/002056,2500,23-08-2025,CHEQUE,
RCP/2025-26/001744,INV/2025-26/002057,2500,17-09-2025,UPI,
RCP/2025-26/001745,INV/2025-26/002058,2500,12-10-2025,CHEQUE,
RCP/2025-26/001746,INV/2025-26/002059,2500,13-11-2025,CHEQUE,
RCP/2025-26/001747,INV/2025-26/002060,2500,20-12-2025,CHEQUE,
RCP/2025-26/001748,INV/2025-26/002061,2500,24-01-2026,UPI,
RCP/2025-26/001749,INV/2025-26/002062,2500,22-02-2026,CASH,
RCP/2025-26/001750,INV/2025-26/002063,2500,22-03-2026,BANK_TRANSFER,
RCP/2025-26/001751,INV/2025-26/002064,6000,23-07-2025,CASH,
RCP/2025-26/001752,INV/2025-26/002065,1000,26-07-2025,CHEQUE,
RCP/2025-26/001753,INV/2025-26/002067,1000,22-07-2025,UPI,
RCP/2025-26/001754,INV/2025-26/002068,375,05-08-2025,CHEQUE,
RCP/2025-26/001755,INV/2025-26/002069,375,30-01-2026,UPI,
RCP/2025-26/001756,INV/2025-26/002070,2500,20-07-2025,BANK_TRANSFER,
RCP/2025-26/001757,INV/2025-26/002071,2500,19-08-2025,ONLINE,
RCP/2025-26/001758,INV/2025-26/002072,2500,21-09-2025,CASH,
RCP/2025-26/001759,INV/2025-26/002073,2500,22-10-2025,UPI,
RCP/2025-26/001760,INV/2025-26/002075,2500,11-12-2025,CASH,
RCP/2025-26/001761,INV/2025-26/002076,2500,21-01-2026,CASH,
RCP/2025-26/001762,INV/2025-26/002079,6000,03-08-2025,BANK_TRANSFER,
RCP/2025-26/001763,INV/2025-26/002080,1000,03-08-2025,ONLINE,
RCP/2025-26/001764,INV/2025-26/002081,500,28-07-2025,UPI,
RCP/2025-26/001765,INV/2025-26/002082,1000,28-07-2025,CHEQUE,
RCP/2025-26/001766,INV/2025-26/002083,375,02-08-2025,ONLINE,
RCP/2025-26/001767,INV/2025-26/002084,375,20-01-2026,UPI,
RCP/2025-26/001768,INV/2025-26/002085,2500,10-07-2025,UPI,
RCP/2025-26/001769,INV/2025-26/002086,2500,25-08-2025,ONLINE,
RCP/2025-26/001770,INV/2025-26/002088,2500,14-10-2025,ONLINE,
RCP/2025-26/001771,INV/2025-26/002091,2500,23-01-2026,CHEQUE,
RCP/2025-26/001772,INV/2025-26/002092,2500,23-02-2026,CHEQUE,
RCP/2025-26/001773,INV/2025-26/002093,2500,22-03-2026,BANK_TRANSFER,
RCP/2025-26/001774,INV/2025-26/002094,6000,04-08-2025,CHEQUE,
RCP/2025-26/001775,INV/2025-26/002095,1000,06-08-2025,UPI,
RCP/2025-26/001776,INV/2025-26/002096,500,30-07-2025,ONLINE,
RCP/2025-26/001777,INV/2025-26/002098,375,23-07-2025,CASH,
RCP/2025-26/001778,INV/2025-26/002099,375,27-01-2026,CASH,
RCP/2025-26/001779,INV/2025-26/002100,2500,12-07-2025,UPI,
RCP/2025-26/001780,INV/2025-26/002101,2500,18-08-2025,ONLINE,
RCP/2025-26/001781,INV/2025-26/002102,2500,12-09-2025,UPI,
RCP/2025-26/001782,INV/2025-26/002103,2500,12-10-2025,CHEQUE,
RCP/2025-26/001783,INV/2025-26/002104,2500,19-11-2025,CHEQUE,
RCP/2025-26/001784,INV/2025-26/002105,2500,20-12-2025,CHEQUE,
RCP/2025-26/001785,INV/2025-26/002106,2500,25-01-2026,ONLINE,
RCP/2025-26/001786,INV/2025-26/002107,2500,25-02-2026,CHEQUE,
RCP/2025-26/001787,INV/2025-26/002108,2500,23-03-2026,BANK_TRANSFER,
RCP/2025-26/001788,INV/2025-26/002110,1000,31-07-2025,UPI,
RCP/2025-26/001789,INV/2025-26/002111,500,31-07-2025,CHEQUE,
RCP/2025-26/001790,INV/2025-26/002112,1000,06-08-2025,CHEQUE,
RCP/2025-26/001791,INV/2025-26/002113,375,23-07-2025,BANK_TRANSFER,
RCP/2025-26/001792,INV/2025-26/002114,375,16-01-2026,BANK_TRANSFER,
RCP/2025-26/001793,INV/2025-26/002115,2500,14-07-2025,CHEQUE,
RCP/2025-26/001794,INV/2025-26/002116,2500,18-08-2025,BANK_TRANSFER,
RCP/2025-26/001795,INV/2025-26/002117,2500,18-09-2025,BANK_TRANSFER,
RCP/2025-26/001796,INV/2025-26/002119,2500,13-11-2025,CHEQUE,
RCP/2025-26/001797,INV/2025-26/002120,2500,14-12-2025,ONLINE,
RCP/2025-26/001798,INV/2025-26/002121,2500,15-01-2026,BANK_TRANSFER,
RCP/2025-26/001799,INV/2025-26/002122,2500,17-02-2026,ONLINE,
RCP/2025-26/001800,INV/2025-26/002123,2500,11-03-2026,BANK_TRANSFER,
RCP/2025-26/001801,INV/2025-26/002126,500,26-07-2025,ONLINE,
RCP/2025-26/001802,INV/2025-26/002127,1000,04-08-2025,ONLINE,
RCP/2025-26/001803,INV/2025-26/002128,375,05-08-2025,UPI,
RCP/2025-26/001804,INV/2025-26/002129,375,27-01-2026,CASH,
RCP/2025-26/001805,INV/2025-26/002130,2500,13-07-2025,CASH,
RCP/2025-26/001806,INV/2025-26/002131,2500,22-08-2025,ONLINE,
RCP/2025-26/001807,INV/2025-26/002132,2500,17-09-2025,ONLINE,
RCP/2025-26/001808,INV/2025-26/002133,2500,22-10-2025,ONLINE,
RCP/2025-26/001809,INV/2025-26/002134,2500,23-11-2025,CASH,
RCP/2025-26/001810,INV/2025-26/002135,2500,24-12-2025,ONLINE,
RCP/2025-26/001811,INV/2025-26/002136,2500,11-01-2026,CASH,
RCP/2025-26/001812,INV/2025-26/002138,2500,23-03-2026,CHEQUE,
RCP/2025-26/001813,INV/2025-26/002141,500,30-07-2025,CASH,
RCP/2025-26/001814,INV/2025-26/002142,1000,03-08-2025,ONLINE,
RCP/2025-26/001815,INV/2025-26/002143,375,29-07-2025,CHEQUE,
RCP/2025-26/001816,INV/2025-26/002144,375,26-01-2026,UPI,
RCP/2025-26/001817,INV/2025-26/002145,2500,10-07-2025,CASH,
RCP/2025-26/001818,INV/2025-26/002146,2500,10-08-2025,ONLINE,
RCP/2025-26/001819,INV/2025-26/002147,2500,13-09-2025,ONLINE,
RCP/2025-26/001820,INV/2025-26/002148,2500,19-10-2025,BANK_TRANSFER,
RCP/2025-26/001821,INV/2025-26/002149,2500,10-11-2025,CHEQUE,
RCP/2025-26/001822,INV/2025-26/002150,2500,16-12-2025,CHEQUE,
RCP/2025-26/001823,INV/2025-26/002151,2500,13-01-2026,CASH,
RCP/2025-26/001824,INV/2025-26/002153,2500,15-03-2026,CASH,
RCP/2025-26/001825,INV/2025-26/002154,6000,30-07-2025,BANK_TRANSFER,
RCP/2025-26/001826,INV/2025-26/002155,1000,24-07-2025,ONLINE,
RCP/2025-26/001827,INV/2025-26/002157,1000,04-08-2025,BANK_TRANSFER,
RCP/2025-26/001828,INV/2025-26/002158,375,24-07-2025,BANK_TRANSFER,
RCP/2025-26/001829,INV/2025-26/002159,375,28-01-2026,ONLINE,
RCP/2025-26/001830,INV/2025-26/002160,2500,11-07-2025,BANK_TRANSFER,
RCP/2025-26/001831,INV/2025-26/002162,2500,24-09-2025,CASH,
RCP/2025-26/001832,INV/2025-26/002163,2500,16-10-2025,CHEQUE,
RCP/2025-26/001833,INV/2025-26/002164,2500,25-11-2025,CASH,
RCP/2025-26/001834,INV/2025-26/002165,2500,23-12-2025,UPI,
RCP/2025-26/001835,INV/2025-26/002166,2500,13-01-2026,ONLINE,
RCP/2025-26/001836,INV/2025-26/002167,2500,13-02-2026,CASH,
RCP/2025-26/001837,INV/2025-26/002168,2500,18-03-2026,ONLINE,
RCP/2025-26/001838,INV/2025-26/002169,6000,06-08-2025,UPI,
RCP/2025-26/001839,INV/2025-26/002170,1000,22-07-2025,CASH,
RCP/2025-26/001840,INV/2025-26/002171,500,30-07-2025,UPI,
RCP/2025-26/001841,INV/2025-26/002172,1000,03-08-2025,CHEQUE,
RCP/2025-26/001842,INV/2025-26/002173,375,06-08-2025,ONLINE,
RCP/2025-26/001843,INV/2025-26/002174,375,18-01-2026,CHEQUE,
RCP/2025-26/001844,INV/2025-26/002175,2000,22-07-2025,ONLINE,
RCP/2025-26/001845,INV/2025-26/002176,2000,21-08-2025,BANK_TRANSFER,
RCP/2025-26/001846,INV/2025-26/002177,2000,22-09-2025,CASH,
RCP/2025-26/001847,INV/2025-26/002178,2000,12-10-2025,BANK_TRANSFER,
RCP/2025-26/001848,INV/2025-26/002179,2000,20-11-2025,CASH,
RCP/2025-26/001849,INV/2025-26/002180,2000,19-12-2025,UPI,
RCP/2025-26/001850,INV/2025-26/002181,2000,11-01-2026,ONLINE,
RCP/2025-26/001851,INV/2025-26/002182,2000,19-02-2026,ONLINE,
RCP/2025-26/001852,INV/2025-26/002184,5000,02-08-2025,ONLINE,
RCP/2025-26/001853,INV/2025-26/002185,500,05-08-2025,UPI,
RCP/2025-26/001854,INV/2025-26/002186,1000,28-07-2025,CASH,
RCP/2025-26/001855,INV/2025-26/002187,250,29-07-2025,ONLINE,
RCP/2025-26/001856,INV/2025-26/002188,250,25-01-2026,ONLINE,
RCP/2025-26/001857,INV/2025-26/002189,2000,24-07-2025,CASH,
RCP/2025-26/001858,INV/2025-26/002190,2000,11-08-2025,BANK_TRANSFER,
RCP/2025-26/001859,INV/2025-26/002191,2000,11-09-2025,ONLINE,
RCP/2025-26/001860,INV/2025-26/002192,2000,24-10-2025,CHEQUE,
RCP/2025-26/001861,INV/2025-26/002193,2000,17-11-2025,CASH,
RCP/2025-26/001862,INV/2025-26/002194,2000,14-12-2025,ONLINE,
RCP/2025-26/001863,INV/2025-26/002195,2000,25-01-2026,CHEQUE,
RCP/2025-26/001864,INV/2025-26/002196,2000,14-02-2026,CASH,
RCP/2025-26/001865,INV/2025-26/002197,2000,11-03-2026,BANK_TRANSFER,
RCP/2025-26/001866,INV/2025-26/002198,5000,25-07-2025,ONLINE,
RCP/2025-26/001867,INV/2025-26/002199,500,24-07-2025,CASH,
RCP/2025-26/001868,INV/2025-26/002200,1000,29-07-2025,CASH,
RCP/2025-26/001869,INV/2025-26/002201,250,04-08-2025,BANK_TRANSFER,
RCP/2025-26/001870,INV/2025-26/002202,250,28-01-2026,BANK_TRANSFER,
RCP/2025-26/001871,INV/2025-26/002203,2500,14-07-2025,BANK_TRANSFER,
RCP/2025-26/001872,INV/2025-26/002204,2500,16-08-2025,CASH,
RCP/2025-26/001873,INV/2025-26/002205,2500,20-09-2025,CASH,
RCP/2025-26/001874,INV/2025-26/002206,2500,14-10-2025,ONLINE,
RCP/2025-26/001875,INV/2025-26/002207,2500,21-11-2025,CHEQUE,
RCP/2025-26/001876,INV/2025-26/002208,2500,17-12-2025,CHEQUE,
RCP/2025-26/001877,INV/2025-26/002209,2500,13-01-2026,CHEQUE,
RCP/2025-26/001878,INV/2025-26/002210,2500,15-02-2026,CASH,
RCP/2025-26/001879,INV/2025-26/002212,6000,22-07-2025,UPI,
RCP/2025-26/001880,INV/2025-26/002214,500,31-07-2025,ONLINE,
RCP/2025-26/001881,INV/2025-26/002215,1000,06-08-2025,UPI,
RCP/2025-26/001882,INV/2025-26/002216,375,30-07-2025,CHEQUE,
RCP/2025-26/001883,INV/2025-26/002217,375,23-01-2026,UPI,
RCP/2025-26/001884,INV/2025-26/002218,2000,11-07-2025,CHEQUE,
RCP/2025-26/001885,INV/2025-26/002219,2000,25-08-2025,CHEQUE,
RCP/2025-26/001886,INV/2025-26/002221,2000,19-10-2025,BANK_TRANSFER,
RCP/2025-26/001887,INV/2025-26/002222,2000,17-11-2025,UPI,
RCP/2025-26/001888,INV/2025-26/002223,2000,13-12-2025,CHEQUE,
RCP/2025-26/001889,INV/2025-26/002224,2000,17-01-2026,ONLINE,
RCP/2025-26/001890,INV/2025-26/002225,2000,16-02-2026,BANK_TRANSFER,
RCP/2025-26/001891,INV/2025-26/002226,2000,13-03-2026,UPI,
RCP/2025-26/001892,INV/2025-26/002227,5000,06-08-2025,ONLINE,
RCP/2025-26/001893,INV/2025-26/002228,500,23-07-2025,CASH,
RCP/2025-26/001894,INV/2025-26/002229,1000,31-07-2025,UPI,
RCP/2025-26/001895,INV/2025-26/002230,250,01-08-2025,CHEQUE,
RCP/2025-26/001896,INV/2025-26/002231,250,30-01-2026,CASH,
RCP/2025-26/001897,INV/2025-26/002232,2500,11-07-2025,CHEQUE,
RCP/2025-26/001898,INV/2025-26/002233,2500,10-08-2025,ONLINE,
RCP/2025-26/001899,INV/2025-26/002234,2500,12-09-2025,UPI,
RCP/2025-26/001900,INV/2025-26/002235,2500,20-10-2025,ONLINE,
RCP/2025-26/001901,INV/2025-26/002236,2500,20-11-2025,UPI,
RCP/2025-26/001902,INV/2025-26/002237,2500,20-12-2025,UPI,
RCP/2025-26/001903,INV/2025-26/002238,2500,23-01-2026,UPI,
RCP/2025-26/001904,INV/2025-26/002239,2500,17-02-2026,CASH,
RCP/2025-26/001905,INV/2025-26/002240,2500,25-03-2026,CASH,
RCP/2025-26/001906,INV/2025-26/002242,1000,05-08-2025,UPI,
RCP/2025-26/001907,INV/2025-26/002243,500,26-07-2025,ONLINE,
RCP/2025-26/001908,INV/2025-26/002244,1000,02-08-2025,BANK_TRANSFER,
RCP/2025-26/001909,INV/2025-26/002245,375,26-07-2025,CASH,
RCP/2025-26/001910,INV/2025-26/002246,375,17-01-2026,BANK_TRANSFER,
RCP/2025-26/001911,INV/2025-26/002247,2500,24-07-2025,ONLINE,
RCP/2025-26/001912,INV/2025-26/002248,2500,20-08-2025,UPI,
RCP/2025-26/001913,INV/2025-26/002250,2500,15-10-2025,CHEQUE,
RCP/2025-26/001914,INV/2025-26/002253,2500,25-01-2026,UPI,
RCP/2025-26/001915,INV/2025-26/002254,2500,24-02-2026,BANK_TRANSFER,
RCP/2025-26/001916,INV/2025-26/002255,2500,23-03-2026,UPI,
RCP/2025-26/001917,INV/2025-26/002256,6000,04-08-2025,CHEQUE,
RCP/2025-26/001918,INV/2025-26/002257,1000,26-07-2025,CHEQUE,
RCP/2025-26/001919,INV/2025-26/002259,1000,23-07-2025,CASH,
RCP/2025-26/001920,INV/2025-26/002261,375,17-01-2026,ONLINE,
